,,,t,U,
,,,108.800000000000,  -0.18400,
,,,109.000000000000,   0.22400,
,,,109.200000000000,  -0.17600,
,,,109.400000000000,   0.16000,
,,,109.600000000000,  -0.21600,
,,,109.800000000000,   0.20000,
,,,110.000000000000,  -0.32000,
,,,110.200000000000,   0.66400,
,,,110.400000000000,  -0.24000,
,,,110.600000000000,   0.16000,
,,,110.800000000000,  -0.19200,
,,,111.000000000000,   0.16000,
,,,111.200000000000,  -0.23200,
,,,111.400000000000,   0.17600,
,,,111.600000000000,  -0.20000,
,,,111.800000000000,   0.16000,
,,,112.000000000000,  -0.18400,
,,,112.200000000000,   0.16800,
,,,112.400000000000,  -0.18400,
,,,112.600000000000,   0.18400,
,,,112.800000000000,  -0.20000,
,,,113.000000000000,   0.16000,
,,,113.200000000000,  -0.19200,
,,,113.400000000000,   0.20000,
,,,113.600000000000,  -0.17600,
,,,113.800000000000,   0.17600,
,,,114.000000000000,  -0.20000,
,,,114.200000000000,   0.15200,
,,,114.400000000000,  -0.18400,
,,,114.600000000000,   0.16000,
,,,114.800000000000,  -0.18400,
,,,115.000000000000,   0.18400,
,,,115.200000000000,  -0.18400,
,,,115.400000000000,   0.16800,
,,,115.600000000000,  -0.18400,
,,,115.800000000000,   0.17600,
,,,116.000000000000,  -0.17600,
,,,116.200000000000,   0.16000,
,,,116.400000000000,  -0.19200,
,,,116.600000000000,   0.16800,
,,,116.800000000000,  -0.17600,
,,,117.000000000000,   0.19200,
,,,117.200000000000,  -0.18400,
,,,117.400000000000,   0.20000,
,,,117.600000000000,  -0.18400,
,,,117.800000000000,   0.20000,
,,,118.000000000000,  -0.19200,
,,,118.200000000000,   0.15200,
,,,118.400000000000,  -0.19200,
,,,118.600000000000,   0.14400,
,,,118.800000000000,  -0.44000,
,,,119.000000000000,   1.40800,
,,,119.200000000000,  -0.19200,
,,,119.400000000000,   0.19200,
,,,119.600000000000,  -0.20000,
,,,119.800000000000,   0.16000,
,,,120.000000000000,  -0.18400,
,,,120.200000000000,   0.16800,
,,,120.400000000000,  -0.19200,
,,,120.600000000000,   0.15200,
,,,120.800000000000,  -0.19200,
,,,121.000000000000,   0.16800,
,,,121.200000000000,  -0.19200,
,,,121.400000000000,   0.17600,
,,,121.600000000000,  -0.18400,
,,,121.800000000000,   0.16800,
,,,122.000000000000,  -0.20000,
,,,122.200000000000,   0.16800,
,,,122.400000000000,  -0.22400,
,,,122.600000000000,   0.18400,
,,,122.800000000000,  -0.17600,
,,,123.000000000000,   0.16800,
,,,123.200000000000,  -0.20000,
,,,123.400000000000,   0.17600,
,,,123.600000000000,  -0.19200,
,,,123.800000000000,   0.17600,
,,,124.000000000000,  -0.19200,
,,,124.200000000000,   0.16000,
,,,124.400000000000,  -0.17600,
,,,124.600000000000,   0.16800,
,,,124.800000000000,  -0.18400,
,,,125.000000000000,   0.15200,
,,,125.200000000000,  -0.20800,
,,,125.400000000000,   0.60800,
,,,125.600000000000,  -0.20800,
,,,125.800000000000,   0.16800,
,,,126.000000000000,  -0.18400,
,,,126.200000000000,   0.16000,
,,,126.400000000000,  -0.16800,
,,,126.600000000000,   0.16800,
,,,126.800000000000,  -0.21600,
,,,127.000000000000,   0.17600,
,,,127.200000000000,  -0.19200,
,,,127.400000000000,   0.16800,
,,,127.600000000000,  -0.23200,
,,,127.800000000000,   0.16800,
,,,128.000000000000,  -0.18400,
,,,128.200000000000,   0.16800,
,,,128.400000000000,  -0.26400,
,,,128.600000000000,   0.80800,
,,,128.800000000000,  -0.18400,
,,,129.000000000000,   0.20000,
,,,129.200000000000,  -0.18400,
,,,129.400000000000,   0.16800,
,,,129.600000000000,  -0.19200,
,,,129.800000000000,   0.16800,
,,,130.000000000000,  -0.18400,
,,,130.200000000000,   0.18400,
,,,130.400000000000,  -0.21600,
,,,130.600000000000,   0.18400,
,,,130.800000000000,  -0.18400,
,,,131.000000000000,   0.19200,
,,,131.200000000000,  -0.23200,
,,,131.400000000000,   0.17600,
,,,131.600000000000,  -0.20800,
,,,131.800000000000,   0.16000,
,,,132.000000000000,  -0.20800,
,,,132.200000000000,   0.16800,
,,,132.400000000000,  -0.19200,
,,,132.600000000000,   0.16800,
,,,132.800000000000,  -0.18400,
,,,133.000000000000,   0.16800,
,,,133.200000000000,  -0.20800,
,,,133.400000000000,   0.16800,
,,,133.600000000000,  -0.20000,
,,,133.800000000000,   0.16800,
,,,134.000000000000,  -0.20000,
,,,134.200000000000,   0.16000,
,,,134.400000000000,  -0.19200,
,,,134.600000000000,   0.20800,
,,,134.800000000000,  -0.19200,
,,,135.000000000000,   0.16000,
,,,135.200000000000,  -0.26400,
,,,135.400000000000,   0.73600,
,,,135.600000000000,  -0.18400,
,,,135.800000000000,   0.20000,
,,,136.000000000000,  -0.19200,
,,,136.200000000000,   0.16000,
,,,136.400000000000,  -0.20000,
,,,136.600000000000,   0.16000,
,,,136.800000000000,  -0.19200,
,,,137.000000000000,   0.16000,
,,,137.200000000000,  -0.19200,
,,,137.400000000000,   0.18400,
,,,137.600000000000,  -0.16800,
,,,137.800000000000,   0.16000,
,,,138.000000000000,  -0.20000,
,,,138.200000000000,   0.16800,
,,,138.400000000000,  -0.19200,
,,,138.600000000000,   0.17600,
,,,138.800000000000,  -0.19200,
,,,139.000000000000,   0.20000,
,,,139.200000000000,  -0.18400,
,,,139.400000000000,   0.15200,
,,,139.600000000000,  -0.24000,
,,,139.800000000000,   0.70400,
,,,140.000000000000,  -0.20800,
,,,140.200000000000,   0.17600,
,,,140.400000000000,  -0.18400,
,,,140.600000000000,   0.16000,
,,,140.800000000000,  -0.25600,
,,,141.000000000000,   0.63200,
,,,141.200000000000,  -0.19200,
,,,141.400000000000,   0.17600,
,,,141.600000000000,  -0.18400,
,,,141.800000000000,   0.15200,
,,,142.000000000000,  -0.20800,
,,,142.200000000000,   0.16000,
,,,142.400000000000,  -0.19200,
,,,142.600000000000,   0.16800,
,,,142.800000000000,  -0.31200,
,,,143.000000000000,   0.77600,
,,,143.200000000000,  -0.18400,
,,,143.400000000000,   0.16000,
,,,143.600000000000,  -0.24000,
,,,143.800000000000,   0.68000,
,,,144.000000000000,  -0.18400,
,,,144.200000000000,   0.16800,
,,,144.400000000000,  -0.18400,
,,,144.600000000000,   0.16000,
,,,144.800000000000,  -0.20800,
,,,145.000000000000,   0.16000,
,,,145.200000000000,  -0.20000,
,,,145.400000000000,   0.16800,
,,,145.600000000000,  -0.19200,
,,,145.800000000000,   0.18400,
,,,146.000000000000,  -0.18400,
,,,146.200000000000,   0.20000,
,,,146.400000000000,  -0.18400,
,,,146.600000000000,   0.17600,
,,,146.800000000000,  -0.20000,
,,,147.000000000000,   0.20000,
,,,147.200000000000,  -0.20800,
,,,147.400000000000,   0.16000,
,,,147.600000000000,  -0.20000,
,,,147.800000000000,   0.16000,
,,,148.000000000000,  -0.17600,
,,,148.200000000000,   0.15200,
,,,148.400000000000,  -0.17600,
,,,148.600000000000,   0.16000,
,,,148.800000000000,  -0.21600,
,,,149.000000000000,   0.17600,
,,,149.200000000000,  -0.17600,
,,,149.400000000000,   0.16800,
,,,149.600000000000,  -0.18400,
,,,149.800000000000,   0.15200,
,,,150.000000000000,  -0.22400,
,,,150.200000000000,   0.20000,
,,,150.400000000000,  -0.18400,
,,,150.600000000000,   0.16000,
,,,150.800000000000,  -0.21600,
,,,151.000000000000,   0.68000,
,,,151.200000000000,  -0.21600,
,,,151.400000000000,   0.16800,
,,,151.600000000000,  -0.18400,
,,,151.800000000000,   0.17600,
,,,152.000000000000,  -0.18400,
,,,152.200000000000,   0.16800,
,,,152.400000000000,  -0.19200,
,,,152.600000000000,   0.16800,
,,,152.800000000000,  -0.17600,
,,,153.000000000000,   0.16000,
,,,153.200000000000,  -0.19200,
,,,153.400000000000,   0.16800,
,,,153.600000000000,  -0.20000,
,,,153.800000000000,   0.16800,
,,,154.000000000000,  -0.17600,
,,,154.200000000000,   0.17600,
,,,154.400000000000,  -0.20800,
,,,154.600000000000,   0.16800,
,,,154.800000000000,  -0.20000,
,,,155.000000000000,   0.16800,
,,,155.200000000000,  -0.26400,
,,,155.400000000000,   0.79200,
,,,155.600000000000,  -0.19200,
,,,155.800000000000,   0.16800,
,,,156.000000000000,  -0.19200,
,,,156.200000000000,   0.16800,
,,,156.400000000000,  -0.20800,
,,,156.600000000000,   0.16800,
,,,156.800000000000,  -0.19200,
,,,157.000000000000,   0.18400,
,,,157.200000000000,  -0.19200,
,,,157.400000000000,   0.16800,
,,,157.600000000000,  -0.18400,
,,,157.800000000000,   0.19200,
,,,158.000000000000,  -0.18400,
,,,158.200000000000,   0.18400,
,,,158.400000000000,  -0.20000,
,,,158.600000000000,   0.16000,
,,,158.800000000000,  -0.20000,
,,,159.000000000000,   0.17600,
,,,159.200000000000,  -0.18400,
,,,159.400000000000,   0.16000,
,,,159.600000000000,  -0.22400,
,,,159.800000000000,   0.16800,
,,,160.000000000000,  -0.17600,
,,,160.200000000000,   0.16800,
,,,160.400000000000,  -0.16800,
,,,160.600000000000,   0.17600,
,,,160.800000000000,  -0.20800,
,,,161.000000000000,   0.16800,
,,,161.200000000000,  -0.18400,
,,,161.400000000000,   0.16800,
,,,161.600000000000,  -0.19200,
,,,161.800000000000,   0.16000,
,,,162.000000000000,  -0.18400,
,,,162.200000000000,   0.18400,
,,,162.400000000000,  -0.17600,
,,,162.600000000000,   0.16000,
,,,162.800000000000,  -0.20000,
