,,,t,U,
,,,3.600000000000,  -0.50400,
,,,3.800000000000,  -0.50400,
,,,4.000000000000,  -0.50400,
,,,4.200000000000,  -0.50400,
,,,4.400000000000,  -0.50400,
,,,4.600000000000,  -0.50400,
,,,4.800000000000,  -0.50400,
,,,5.000000000000,  -0.50400,
,,,5.200000000000,  -0.50400,
,,,5.400000000000,  -0.50400,
,,,5.600000000000,  -0.50400,
,,,5.800000000000,  -0.50400,
,,,6.000000000000,  -0.50400,
,,,6.200000000000,  -0.50400,
,,,6.400000000000,  -0.50400,
,,,6.600000000000,  -0.50400,
,,,6.800000000000,  -0.50400,
,,,7.000000000000,  -0.50400,
,,,7.200000000000,  -0.50400,
,,,7.400000000000,  -0.50400,
,,,7.600000000000,  -0.50400,
,,,7.800000000000,  -0.50400,
,,,8.000000000000,  -0.50400,
,,,8.200000000000,  -0.50400,
,,,8.400000000000,  -0.50400,
,,,8.600000000000,  -0.50400,
,,,8.800000000000,  -0.50400,
,,,9.000000000000,  -0.50400,
,,,9.200000000000,  -0.50400,
,,,9.400000000000,  -0.50400,
,,,9.600000000000,  -0.50400,
,,,9.800000000000,  -0.50400,
,,,10.000000000000,  -0.50400,
,,,10.200000000000,  -0.50400,
,,,10.400000000000,  -0.50400,
,,,10.600000000000,  -0.50400,
,,,10.800000000000,  -0.50400,
,,,11.000000000000,  -0.50400,
,,,11.200000000000,  -0.19200,
,,,11.400000000000,   0.19200,
,,,11.600000000000,  -0.19200,
,,,11.800000000000,   0.16800,
,,,12.000000000000,  -0.19200,
,,,12.200000000000,   0.15200,
,,,12.400000000000,  -0.19200,
,,,12.600000000000,   0.17600,
,,,12.800000000000,  -0.17600,
,,,13.000000000000,   0.17600,
,,,13.200000000000,  -0.16800,
,,,13.400000000000,   0.17600,
,,,13.600000000000,  -0.28800,
,,,13.800000000000,   0.88000,
,,,14.000000000000,  -0.20000,
,,,14.200000000000,   0.16800,
,,,14.400000000000,  -0.19200,
,,,14.600000000000,   0.18400,
,,,14.800000000000,  -0.17600,
,,,15.000000000000,   0.16800,
,,,15.200000000000,  -0.19200,
,,,15.400000000000,   0.16800,
,,,15.600000000000,  -0.20000,
,,,15.800000000000,   0.16800,
,,,16.000000000000,  -0.19200,
,,,16.200000000000,   0.17600,
,,,16.400000000000,  -0.20000,
,,,16.600000000000,   0.16800,
,,,16.800000000000,  -0.18400,
,,,17.000000000000,   0.16800,
,,,17.200000000000,  -0.33600,
,,,17.400000000000,   0.98400,
,,,17.600000000000,  -0.18400,
,,,17.800000000000,   0.19200,
,,,18.000000000000,  -0.18400,
,,,18.200000000000,   0.16000,
,,,18.400000000000,  -0.26400,
,,,18.600000000000,   0.52800,
,,,18.800000000000,  -0.17600,
,,,19.000000000000,   0.16000,
,,,19.200000000000,  -0.19200,
,,,19.400000000000,   0.16800,
,,,19.600000000000,  -0.17600,
,,,19.800000000000,   0.16000,
,,,20.000000000000,  -0.20000,
,,,20.200000000000,   0.16000,
,,,20.400000000000,  -0.22400,
,,,20.600000000000,   0.16000,
,,,20.800000000000,  -0.35200,
,,,21.000000000000,   0.96800,
,,,21.200000000000,  -0.20000,
,,,21.400000000000,   0.17600,
,,,21.600000000000,  -0.20000,
,,,21.800000000000,   0.19200,
,,,22.000000000000,  -0.18400,
,,,22.200000000000,   0.19200,
,,,22.400000000000,  -0.31200,
,,,22.600000000000,   0.74400,
,,,22.800000000000,  -0.20000,
,,,23.000000000000,   0.16000,
,,,23.200000000000,  -0.18400,
,,,23.400000000000,   0.16000,
,,,23.600000000000,  -0.20000,
,,,23.800000000000,   0.18400,
,,,24.000000000000,  -0.18400,
,,,24.200000000000,   0.15200,
,,,24.400000000000,  -0.19200,
,,,24.600000000000,   0.17600,
,,,24.800000000000,  -0.16800,
,,,25.000000000000,   0.16800,
,,,25.200000000000,  -0.23200,
,,,25.400000000000,   0.69600,
,,,25.600000000000,  -0.19200,
,,,25.800000000000,   0.16800,
,,,26.000000000000,  -0.19200,
,,,26.200000000000,   0.16800,
,,,26.400000000000,  -0.20000,
,,,26.600000000000,   0.17600,
,,,26.800000000000,  -0.21600,
,,,27.000000000000,   0.18400,
,,,27.200000000000,  -0.19200,
,,,27.400000000000,   0.16000,
,,,27.600000000000,  -0.32800,
,,,27.800000000000,   1.02400,
,,,28.000000000000,  -0.18400,
,,,28.200000000000,   0.16800,
,,,28.400000000000,  -0.27200,
,,,28.600000000000,   0.65600,
,,,28.800000000000,  -0.34400,
,,,29.000000000000,   0.99200,
,,,29.200000000000,  -0.18400,
,,,29.400000000000,   0.17600,
,,,29.600000000000,  -0.20000,
,,,29.800000000000,   0.17600,
,,,30.000000000000,  -0.19200,
,,,30.200000000000,   0.17600,
,,,30.400000000000,  -0.19200,
,,,30.600000000000,   0.16800,
,,,30.800000000000,  -0.23200,
,,,31.000000000000,   0.60000,
,,,31.200000000000,  -0.18400,
,,,31.400000000000,   0.17600,
,,,31.600000000000,  -0.20000,
,,,31.800000000000,   0.16800,
,,,32.000000000000,  -0.20000,
,,,32.200000000000,   0.16800,
,,,32.400000000000,  -0.47200,
,,,32.600000000000,   1.53600,
,,,32.800000000000,  -0.19200,
,,,33.000000000000,   0.18400,
,,,33.200000000000,  -0.17600,
,,,33.400000000000,   0.16800,
,,,33.600000000000,  -0.19200,
,,,33.800000000000,   0.16000,
,,,34.000000000000,  -0.19200,
,,,34.200000000000,   0.17600,
,,,34.400000000000,  -0.20000,
,,,34.600000000000,   0.18400,
,,,34.800000000000,  -0.18400,
,,,35.000000000000,   0.16000,
,,,35.200000000000,  -0.18400,
,,,35.400000000000,   0.16000,
,,,35.600000000000,  -0.18400,
,,,35.800000000000,   0.17600,
,,,36.000000000000,  -0.19200,
,,,36.200000000000,   0.16800,
,,,36.400000000000,  -0.20000,
,,,36.600000000000,   0.18400,
,,,36.800000000000,  -0.17600,
,,,37.000000000000,   0.17600,
,,,37.200000000000,  -0.18400,
,,,37.400000000000,   0.16000,
,,,37.600000000000,  -0.17600,
,,,37.800000000000,   0.18400,
,,,38.000000000000,  -0.19200,
,,,38.200000000000,   0.28000,
,,,38.400000000000,  -0.18400,
,,,38.600000000000,   0.19200,
,,,38.800000000000,  -0.18400,
,,,39.000000000000,   0.16800,
,,,39.200000000000,  -0.17600,
,,,39.400000000000,   0.16000,
,,,39.600000000000,  -0.18400,
,,,39.800000000000,   0.16800,
,,,40.000000000000,  -0.17600,
,,,40.200000000000,   0.16000,
,,,40.400000000000,  -0.18400,
,,,40.600000000000,   0.18400,
,,,40.800000000000,  -0.20000,
,,,41.000000000000,   0.17600,
,,,41.200000000000,  -0.19200,
,,,41.400000000000,   0.19200,
,,,41.600000000000,  -0.18400,
,,,41.800000000000,   0.18400,
,,,42.000000000000,  -0.19200,
,,,42.200000000000,   0.19200,
,,,42.400000000000,  -0.17600,
,,,42.600000000000,   0.16800,
,,,42.800000000000,  -0.35200,
,,,43.000000000000,   0.78400,
,,,43.200000000000,  -0.17600,
,,,43.400000000000,   0.16800,
,,,43.600000000000,  -0.20800,
,,,43.800000000000,   0.16800,
,,,44.000000000000,  -0.19200,
,,,44.200000000000,   0.16800,
,,,44.400000000000,  -0.18400,
,,,44.600000000000,   0.20000,
,,,44.800000000000,  -0.18400,
,,,45.000000000000,   0.16000,
,,,45.200000000000,  -0.18400,
,,,45.400000000000,   0.16000,
,,,45.600000000000,  -0.48800,
,,,45.800000000000,   1.53600,
,,,46.000000000000,  -0.19200,
,,,46.200000000000,   0.15200,
,,,46.400000000000,  -0.21600,
,,,46.600000000000,   0.15200,
,,,46.800000000000,  -0.20000,
,,,47.000000000000,   0.16000,
,,,47.200000000000,  -0.28800,
,,,47.400000000000,   0.74400,
,,,47.600000000000,  -0.26400,
,,,47.800000000000,   0.92000,
,,,48.000000000000,  -0.19200,
,,,48.200000000000,   0.16800,
,,,48.400000000000,  -0.21600,
,,,48.600000000000,   0.16800,
,,,48.800000000000,  -0.19200,
,,,49.000000000000,   0.16800,
,,,49.200000000000,  -0.20000,
,,,49.400000000000,   0.15200,
,,,49.600000000000,  -0.20000,
,,,49.800000000000,   0.15200,
,,,50.000000000000,  -0.19200,
,,,50.200000000000,   0.16000,
,,,50.400000000000,  -0.20000,
,,,50.600000000000,   0.16800,
,,,50.800000000000,  -0.18400,
,,,51.000000000000,   0.17600,
,,,51.200000000000,  -0.18400,
,,,51.400000000000,   0.16000,
,,,51.600000000000,  -0.19200,
,,,51.800000000000,   0.16800,
,,,52.000000000000,  -0.19200,
,,,52.200000000000,   0.16800,
,,,52.400000000000,  -0.20000,
,,,52.600000000000,   0.17600,
,,,52.800000000000,  -0.17600,
,,,53.000000000000,   0.16800,
,,,53.200000000000,  -0.19200,
,,,53.400000000000,   0.16000,
,,,53.600000000000,  -0.18400,
,,,53.800000000000,   0.16000,
,,,54.000000000000,  -0.21600,
,,,54.200000000000,   0.16000,
,,,54.400000000000,  -0.19200,
,,,54.600000000000,   0.16000,
,,,54.800000000000,  -0.21600,
,,,55.000000000000,   0.59200,
,,,55.200000000000,  -0.18400,
,,,55.400000000000,   0.17600,
,,,55.600000000000,  -0.19200,
,,,55.800000000000,   0.16800,
,,,56.000000000000,  -0.28800,
,,,56.200000000000,   1.00000,
,,,56.400000000000,  -0.19200,
,,,56.600000000000,   0.16800,
,,,56.800000000000,  -0.20000,
,,,57.000000000000,   0.16000,
,,,57.200000000000,  -0.19200,
,,,57.400000000000,   0.16800,
,,,57.600000000000,  -0.18400,
,,,57.800000000000,   0.18400,
,,,58.000000000000,  -0.18400,
,,,58.200000000000,   0.17600,
,,,58.400000000000,  -0.18400,
,,,58.600000000000,   0.17600,
,,,58.800000000000,  -0.18400,
,,,59.000000000000,   0.17600,
,,,59.200000000000,  -0.20000,
,,,59.400000000000,   0.17600,
,,,59.600000000000,  -0.17600,
,,,59.800000000000,   0.16000,
,,,60.000000000000,  -0.18400,
,,,60.200000000000,   0.19200,
,,,60.400000000000,  -0.24800,
,,,60.600000000000,   0.69600,
,,,60.800000000000,  -0.18400,
,,,61.000000000000,   0.16800,
,,,61.200000000000,  -0.19200,
,,,61.400000000000,   0.17600,
,,,61.600000000000,  -0.18400,
,,,61.800000000000,   0.17600,
,,,62.000000000000,  -0.18400,
,,,62.200000000000,   0.16800,
,,,62.400000000000,  -0.38400,
,,,62.600000000000,   1.29600,
,,,62.800000000000,  -0.20000,
,,,63.000000000000,   0.16000,
,,,63.200000000000,  -0.20000,
,,,63.400000000000,   0.17600,
,,,63.600000000000,  -0.19200,
,,,63.800000000000,   0.16800,
,,,64.000000000000,  -0.22400,
,,,64.200000000000,   0.17600,
,,,64.400000000000,  -0.19200,
,,,64.600000000000,   0.16000,
,,,64.800000000000,  -0.20000,
,,,65.000000000000,   0.16000,
,,,65.200000000000,  -0.20800,
,,,65.400000000000,   0.62400,
,,,65.600000000000,  -0.35200,
,,,65.800000000000,   1.10400,
,,,66.000000000000,  -0.18400,
,,,66.200000000000,   0.16000,
,,,66.400000000000,  -0.20800,
,,,66.600000000000,   0.17600,
,,,66.800000000000,  -0.17600,
,,,67.000000000000,   0.16000,
,,,67.200000000000,  -0.19200,
,,,67.400000000000,   0.17600,
,,,67.600000000000,  -0.20000,
,,,67.800000000000,   0.16800,
,,,68.000000000000,  -0.17600,
,,,68.200000000000,   0.15200,
,,,68.400000000000,  -0.20000,
,,,68.600000000000,   0.16000,
,,,68.800000000000,  -0.19200,
,,,69.000000000000,   0.18400,
,,,69.200000000000,  -0.18400,
,,,69.400000000000,   0.18400,
,,,69.600000000000,  -0.18400,
,,,69.800000000000,   0.18400,
,,,70.000000000000,  -0.21600,
,,,70.200000000000,   0.16800,
,,,70.400000000000,  -0.18400,
,,,70.600000000000,   0.17600,
,,,70.800000000000,  -0.19200,
,,,71.000000000000,   0.17600,
,,,71.200000000000,  -0.18400,
,,,71.400000000000,   0.16000,
,,,71.600000000000,  -0.32000,
,,,71.800000000000,   1.53600,
,,,72.000000000000,  -0.19200,
,,,72.200000000000,   0.17600,
,,,72.400000000000,  -0.17600,
,,,72.600000000000,   0.16000,
,,,72.800000000000,  -0.20800,
,,,73.000000000000,   0.16000,
,,,73.200000000000,  -0.18400,
,,,73.400000000000,   0.16800,
,,,73.600000000000,  -0.19200,
,,,73.800000000000,   0.18400,
,,,74.000000000000,  -0.29600,
,,,74.200000000000,   0.82400,
,,,74.400000000000,  -0.23200,
,,,74.600000000000,   0.72800,
,,,74.800000000000,  -0.18400,
,,,75.000000000000,   0.37600,
,,,75.200000000000,  -0.19200,
,,,75.400000000000,   0.16000,
,,,75.600000000000,  -0.20800,
,,,75.800000000000,   0.17600,
,,,76.000000000000,  -0.18400,
,,,76.200000000000,   0.18400,
,,,76.400000000000,  -0.18400,
,,,76.600000000000,   0.16000,
,,,76.800000000000,  -0.20800,
,,,77.000000000000,   0.17600,
,,,77.200000000000,  -0.28800,
,,,77.400000000000,   0.72800,
,,,77.600000000000,  -0.23200,
,,,77.800000000000,   0.16000,
,,,78.000000000000,  -0.18400,
,,,78.200000000000,   0.17600,
,,,78.400000000000,  -0.18400,
,,,78.600000000000,   0.16800,
,,,78.800000000000,  -0.20000,
,,,79.000000000000,   0.18400,
,,,79.200000000000,  -0.17600,
,,,79.400000000000,   0.17600,
,,,79.600000000000,  -0.18400,
,,,79.800000000000,   0.19200,
,,,80.000000000000,  -0.18400,
,,,80.200000000000,   0.16800,
,,,80.400000000000,  -0.19200,
,,,80.600000000000,   0.16800,
,,,80.800000000000,  -0.19200,
,,,81.000000000000,   0.16000,
,,,81.200000000000,  -0.18400,
,,,81.400000000000,   0.16000,
,,,81.600000000000,  -0.36000,
,,,81.800000000000,   1.05600,
,,,82.000000000000,  -0.18400,
,,,82.200000000000,   0.17600,
,,,82.400000000000,  -0.18400,
,,,82.600000000000,   0.17600,
,,,82.800000000000,  -0.22400,
,,,83.000000000000,   0.18400,
,,,83.200000000000,  -0.19200,
,,,83.400000000000,   0.17600,
,,,83.600000000000,  -0.20000,
,,,83.800000000000,   0.16000,
,,,84.000000000000,  -0.17600,
,,,84.200000000000,   0.16800,
,,,84.400000000000,  -0.18400,
,,,84.600000000000,   0.16800,
,,,84.800000000000,  -0.20000,
,,,85.000000000000,   0.18400,
,,,85.200000000000,  -0.18400,
,,,85.400000000000,   0.16800,
,,,85.600000000000,  -0.18400,
,,,85.800000000000,   0.16800,
,,,86.000000000000,  -0.22400,
,,,86.200000000000,   0.16000,
,,,86.400000000000,  -0.25600,
,,,86.600000000000,   0.84800,
,,,86.800000000000,  -0.19200,
,,,87.000000000000,   0.17600,
,,,87.200000000000,  -0.18400,
,,,87.400000000000,   0.16000,
,,,87.600000000000,  -0.19200,
,,,87.800000000000,   0.16800,
,,,88.000000000000,  -0.18400,
,,,88.200000000000,   0.16000,
,,,88.400000000000,  -0.18400,
,,,88.600000000000,   0.18400,
,,,88.800000000000,  -0.20000,
,,,89.000000000000,   0.18400,
,,,89.200000000000,  -0.20000,
,,,89.400000000000,   0.16800,
,,,89.600000000000,  -0.19200,
,,,89.800000000000,   0.16800,
,,,90.000000000000,  -0.19200,
,,,90.200000000000,   0.17600,
,,,90.400000000000,  -0.17600,
,,,90.600000000000,   0.16800,
,,,90.800000000000,  -0.20800,
,,,91.000000000000,   0.15200,
,,,91.200000000000,  -0.30400,
,,,91.400000000000,   1.00000,
,,,91.600000000000,  -0.19200,
,,,91.800000000000,   0.16800,
,,,92.000000000000,  -0.34400,
,,,92.200000000000,   0.83200,
,,,92.400000000000,  -0.18400,
,,,92.600000000000,   0.18400,
,,,92.800000000000,  -0.22400,
,,,93.000000000000,   0.61600,
,,,93.200000000000,  -0.17600,
,,,93.400000000000,   0.16800,
,,,93.600000000000,  -0.28000,
,,,93.800000000000,   0.56800,
,,,94.000000000000,  -0.18400,
,,,94.200000000000,   0.17600,
,,,94.400000000000,  -0.18400,
,,,94.600000000000,   0.16000,
,,,94.800000000000,  -0.25600,
,,,95.000000000000,   0.68800,
,,,95.200000000000,  -0.20000,
,,,95.400000000000,   0.16000,
,,,95.600000000000,  -0.21600,
,,,95.800000000000,   0.16000,
,,,96.000000000000,  -0.20800,
,,,96.200000000000,   0.16800,
,,,96.400000000000,  -0.19200,
,,,96.600000000000,   0.16800,
,,,96.800000000000,  -0.19200,
,,,97.000000000000,   0.16800,
,,,97.200000000000,  -0.18400,
,,,97.400000000000,   0.19200,
,,,97.600000000000,  -0.20800,
,,,97.800000000000,   0.16800,
,,,98.000000000000,  -0.19200,
,,,98.200000000000,   0.15200,
,,,98.400000000000,  -0.17600,
,,,98.600000000000,   0.18400,
,,,98.800000000000,  -0.18400,
,,,99.000000000000,   0.17600,
,,,99.200000000000,  -0.19200,
,,,99.400000000000,   0.17600,
,,,99.600000000000,  -0.18400,
,,,99.800000000000,   0.16000,
,,,100.000000000000,  -0.16800,
,,,100.200000000000,   0.17600,
,,,100.400000000000,  -0.33600,
,,,100.600000000000,   0.87200,
,,,100.800000000000,  -0.18400,
,,,101.000000000000,   0.16000,
,,,101.200000000000,  -0.19200,
,,,101.400000000000,   0.16800,
,,,101.600000000000,  -0.20800,
,,,101.800000000000,   0.16000,
,,,102.000000000000,  -0.19200,
,,,102.200000000000,   0.15200,
,,,102.400000000000,  -0.19200,
,,,102.600000000000,   0.20000,
,,,102.800000000000,  -0.21600,
,,,103.000000000000,   0.16800,
,,,103.200000000000,  -0.30400,
,,,103.400000000000,   0.76000,
,,,103.600000000000,  -0.18400,
,,,103.800000000000,   0.17600,
,,,104.000000000000,  -0.20800,
,,,104.200000000000,   0.16000,
,,,104.400000000000,  -0.21600,
,,,104.600000000000,   0.16000,
,,,104.800000000000,  -0.25600,
,,,105.000000000000,   0.71200,
,,,105.200000000000,  -0.18400,
,,,105.400000000000,   0.17600,
,,,105.600000000000,  -0.24800,
,,,105.800000000000,   0.78400,
,,,106.000000000000,  -0.23200,
,,,106.200000000000,   0.72800,
,,,106.400000000000,  -0.20000,
,,,106.600000000000,   0.16000,
,,,106.800000000000,  -0.20800,
,,,107.000000000000,   0.18400,
,,,107.200000000000,  -0.28800,
,,,107.400000000000,   0.91200,
,,,107.600000000000,  -0.20000,
,,,107.800000000000,   0.16000,
,,,108.000000000000,  -0.18400,
,,,108.200000000000,   0.18400,
,,,108.400000000000,  -0.19200,
,,,108.600000000000,   0.16800,
,,,108.800000000000,  -0.34400,
