,,,t,U,
,,,3.600000000000,  -0.50400,
,,,3.800000000000,  -0.50400,
,,,4.000000000000,  -0.50400,
,,,4.200000000000,  -0.50400,
,,,4.400000000000,  -0.50400,
,,,4.600000000000,  -0.50400,
,,,4.800000000000,  -0.50400,
,,,5.000000000000,  -0.50400,
,,,5.200000000000,  -0.50400,
,,,5.400000000000,  -0.50400,
,,,5.600000000000,  -0.50400,
,,,5.800000000000,  -0.50400,
,,,6.000000000000,  -0.50400,
,,,6.200000000000,  -0.50400,
,,,6.400000000000,  -0.50400,
,,,6.600000000000,  -0.50400,
,,,6.800000000000,  -0.50400,
,,,7.000000000000,  -0.50400,
,,,7.200000000000,  -0.50400,
,,,7.400000000000,  -0.50400,
,,,7.600000000000,  -0.50400,
,,,7.800000000000,  -0.50400,
,,,8.000000000000,  -0.50400,
,,,8.200000000000,  -0.50400,
,,,8.400000000000,  -0.50400,
,,,8.600000000000,  -0.50400,
,,,8.800000000000,  -0.50400,
,,,9.000000000000,  -0.50400,
,,,9.200000000000,  -0.50400,
,,,9.400000000000,  -0.50400,
,,,9.600000000000,  -0.50400,
,,,9.800000000000,  -0.50400,
,,,10.000000000000,  -0.50400,
,,,10.200000000000,  -0.50400,
,,,10.400000000000,  -0.50400,
,,,10.600000000000,  -0.50400,
,,,10.800000000000,  -0.50400,
,,,11.000000000000,  -0.50400,
,,,11.200000000000,  -0.50400,
,,,11.400000000000,  -0.50400,
,,,11.600000000000,  -0.50400,
,,,11.800000000000,  -0.50400,
,,,12.000000000000,  -0.50400,
,,,12.200000000000,  -0.50400,
,,,12.400000000000,  -0.50400,
,,,12.600000000000,  -0.50400,
,,,12.800000000000,  -0.50400,
,,,13.000000000000,  -0.50400,
,,,13.200000000000,  -0.50400,
,,,13.400000000000,  -0.50400,
,,,13.600000000000,  -0.50400,
,,,13.800000000000,  -0.50400,
,,,14.000000000000,  -0.50400,
,,,14.200000000000,  -0.50400,
,,,14.400000000000,  -0.50400,
,,,14.600000000000,  -0.50400,
,,,14.800000000000,  -0.50400,
,,,15.000000000000,  -0.50400,
,,,15.200000000000,  -0.50400,
,,,15.400000000000,  -0.50400,
,,,15.600000000000,  -0.50400,
,,,15.800000000000,  -0.50400,
,,,16.000000000000,  -0.50400,
,,,16.200000000000,  -0.50400,
,,,16.400000000000,  -0.50400,
,,,16.600000000000,  -0.50400,
,,,16.800000000000,  -0.50400,
,,,17.000000000000,  -0.50400,
,,,17.200000000000,  -0.50400,
,,,17.400000000000,  -0.50400,
,,,17.600000000000,  -0.50400,
,,,17.800000000000,  -0.50400,
,,,18.000000000000,  -0.50400,
,,,18.200000000000,  -0.50400,
,,,18.400000000000,  -0.22400,
,,,18.600000000000,   0.18400,
,,,18.800000000000,  -0.20800,
,,,19.000000000000,   0.18400,
,,,19.200000000000,  -0.20800,
,,,19.400000000000,   0.21600,
,,,19.600000000000,  -0.22400,
,,,19.800000000000,   0.20000,
,,,20.000000000000,  -0.24000,
,,,20.200000000000,   0.17600,
,,,20.400000000000,  -0.24800,
,,,20.600000000000,   0.20000,
,,,20.800000000000,  -0.20000,
,,,21.000000000000,   0.18400,
,,,21.200000000000,  -0.21600,
,,,21.400000000000,   0.20000,
,,,21.600000000000,  -0.20000,
,,,21.800000000000,   0.21600,
,,,22.000000000000,  -0.21600,
,,,22.200000000000,   0.19200,
,,,22.400000000000,  -0.20000,
,,,22.600000000000,   0.19200,
,,,22.800000000000,  -0.21600,
,,,23.000000000000,   0.19200,
,,,23.200000000000,  -0.31200,
,,,23.400000000000,   0.94400,
,,,23.600000000000,  -0.21600,
,,,23.800000000000,   0.19200,
,,,24.000000000000,  -0.24000,
,,,24.200000000000,   0.71200,
,,,24.400000000000,  -0.23200,
,,,24.600000000000,   0.24800,
,,,24.800000000000,  -0.35200,
,,,25.000000000000,   1.00800,
,,,25.200000000000,  -0.21600,
,,,25.400000000000,   0.19200,
,,,25.600000000000,  -0.20000,
,,,25.800000000000,   0.18400,
,,,26.000000000000,  -0.22400,
,,,26.200000000000,   0.17600,
,,,26.400000000000,  -0.21600,
,,,26.600000000000,   0.19200,
,,,26.800000000000,  -0.33600,
,,,27.000000000000,   0.75200,
,,,27.200000000000,  -0.21600,
,,,27.400000000000,   0.21600,
,,,27.600000000000,  -0.19200,
,,,27.800000000000,   0.19200,
,,,28.000000000000,  -0.20800,
,,,28.200000000000,   0.18400,
,,,28.400000000000,  -0.21600,
,,,28.600000000000,   0.17600,
,,,28.800000000000,  -0.20800,
,,,29.000000000000,   0.19200,
,,,29.200000000000,  -0.20000,
,,,29.400000000000,   0.18400,
,,,29.600000000000,  -0.28000,
,,,29.800000000000,   0.20000,
,,,30.000000000000,  -0.20800,
,,,30.200000000000,   0.18400,
,,,30.400000000000,  -0.20000,
,,,30.600000000000,   0.18400,
,,,30.800000000000,  -0.21600,
,,,31.000000000000,   0.18400,
,,,31.200000000000,  -0.20800,
,,,31.400000000000,   0.25600,
,,,31.600000000000,  -0.22400,
,,,31.800000000000,   0.18400,
,,,32.000000000000,  -0.22400,
,,,32.200000000000,   0.19200,
,,,32.400000000000,  -0.22400,
,,,32.600000000000,   0.21600,
,,,32.800000000000,  -0.22400,
,,,33.000000000000,   0.19200,
,,,33.200000000000,  -0.24000,
,,,33.400000000000,   0.21600,
,,,33.600000000000,  -0.21600,
,,,33.800000000000,   0.19200,
,,,34.000000000000,  -0.23200,
,,,34.200000000000,   0.19200,
,,,34.400000000000,  -0.23200,
,,,34.600000000000,   0.20000,
,,,34.800000000000,  -0.49600,
,,,35.000000000000,   1.53600,
,,,35.200000000000,  -0.21600,
,,,35.400000000000,   0.20000,
,,,35.600000000000,  -0.22400,
,,,35.800000000000,   0.20000,
,,,36.000000000000,  -0.23200,
,,,36.200000000000,   0.20000,
,,,36.400000000000,  -0.23200,
,,,36.600000000000,   0.18400,
,,,36.800000000000,  -0.20800,
,,,37.000000000000,   0.19200,
,,,37.200000000000,  -0.21600,
,,,37.400000000000,   0.20000,
,,,37.600000000000,  -0.20800,
,,,37.800000000000,   0.20800,
,,,38.000000000000,  -0.23200,
,,,38.200000000000,   0.19200,
,,,38.400000000000,  -0.22400,
,,,38.600000000000,   0.18400,
,,,38.800000000000,  -0.24000,
,,,39.000000000000,   0.18400,
,,,39.200000000000,  -0.20800,
,,,39.400000000000,   0.20000,
,,,39.600000000000,  -0.22400,
,,,39.800000000000,   0.19200,
,,,40.000000000000,  -0.34400,
,,,40.200000000000,   0.97600,
,,,40.400000000000,  -0.23200,
,,,40.600000000000,   0.19200,
,,,40.800000000000,  -0.20800,
,,,41.000000000000,   0.24000,
,,,41.200000000000,  -0.22400,
,,,41.400000000000,   0.19200,
,,,41.600000000000,  -0.38400,
,,,41.800000000000,   1.22400,
,,,42.000000000000,  -0.22400,
,,,42.200000000000,   0.20000,
,,,42.400000000000,  -0.26400,
,,,42.600000000000,   0.18400,
,,,42.800000000000,  -0.20000,
,,,43.000000000000,   0.18400,
,,,43.200000000000,  -0.21600,
,,,43.400000000000,   0.19200,
,,,43.600000000000,  -0.47200,
,,,43.800000000000,   1.53600,
,,,44.000000000000,  -0.23200,
,,,44.200000000000,   0.18400,
,,,44.400000000000,  -0.21600,
,,,44.600000000000,   0.20800,
,,,44.800000000000,  -0.25600,
,,,45.000000000000,   0.60000,
,,,45.200000000000,  -0.24800,
,,,45.400000000000,   0.18400,
,,,45.600000000000,  -0.22400,
,,,45.800000000000,   0.20800,
,,,46.000000000000,  -0.22400,
,,,46.200000000000,   0.77600,
,,,46.400000000000,  -0.20800,
,,,46.600000000000,   0.22400,
,,,46.800000000000,  -0.24000,
,,,47.000000000000,   0.19200,
,,,47.200000000000,  -0.20800,
,,,47.400000000000,   0.20000,
,,,47.600000000000,  -0.22400,
,,,47.800000000000,   0.17600,
,,,48.000000000000,  -0.21600,
,,,48.200000000000,   0.36800,
,,,48.400000000000,  -0.22400,
,,,48.600000000000,   0.18400,
,,,48.800000000000,  -0.21600,
,,,49.000000000000,   0.19200,
,,,49.200000000000,  -0.24800,
,,,49.400000000000,   0.20000,
,,,49.600000000000,  -0.22400,
,,,49.800000000000,   0.17600,
,,,50.000000000000,  -0.20000,
,,,50.200000000000,   0.20000,
,,,50.400000000000,  -0.26400,
,,,50.600000000000,   0.20000,
,,,50.800000000000,  -0.23200,
,,,51.000000000000,   0.20000,
,,,51.200000000000,  -0.22400,
,,,51.400000000000,   0.20000,
,,,51.600000000000,  -0.23200,
,,,51.800000000000,   0.21600,
,,,52.000000000000,  -0.20800,
,,,52.200000000000,   0.18400,
,,,52.400000000000,  -0.23200,
,,,52.600000000000,   0.19200,
,,,52.800000000000,  -0.21600,
,,,53.000000000000,   0.20000,
,,,53.200000000000,  -0.23200,
,,,53.400000000000,   0.19200,
,,,53.600000000000,  -0.23200,
,,,53.800000000000,   0.19200,
,,,54.000000000000,  -0.20800,
,,,54.200000000000,   0.20000,
,,,54.400000000000,  -0.20000,
,,,54.600000000000,   0.21600,
,,,54.800000000000,  -0.22400,
,,,55.000000000000,   0.19200,
,,,55.200000000000,  -0.20800,
,,,55.400000000000,   0.20000,
,,,55.600000000000,  -0.21600,
,,,55.800000000000,   0.19200,
,,,56.000000000000,  -0.20800,
,,,56.200000000000,   0.19200,
,,,56.400000000000,  -0.22400,
,,,56.600000000000,   0.18400,
,,,56.800000000000,  -0.20800,
,,,57.000000000000,   0.17600,
,,,57.200000000000,  -0.24800,
,,,57.400000000000,   0.22400,
,,,57.600000000000,  -0.20800,
,,,57.800000000000,   0.20800,
,,,58.000000000000,  -0.19200,
,,,58.200000000000,   0.20000,
,,,58.400000000000,  -0.21600,
,,,58.600000000000,   0.20000,
,,,58.800000000000,  -0.36000,
,,,59.000000000000,   0.82400,
,,,59.200000000000,  -0.21600,
,,,59.400000000000,   0.17600,
,,,59.600000000000,  -0.23200,
,,,59.800000000000,   0.20800,
,,,60.000000000000,  -0.25600,
,,,60.200000000000,   0.19200,
,,,60.400000000000,  -0.20800,
,,,60.600000000000,   0.20000,
,,,60.800000000000,  -0.22400,
,,,61.000000000000,   0.17600,
,,,61.200000000000,  -0.21600,
,,,61.400000000000,   0.17600,
,,,61.600000000000,  -0.20000,
,,,61.800000000000,   0.19200,
,,,62.000000000000,  -0.21600,
,,,62.200000000000,   0.19200,
,,,62.400000000000,  -0.21600,
,,,62.600000000000,   0.18400,
,,,62.800000000000,  -0.20000,
,,,63.000000000000,   0.17600,
,,,63.200000000000,  -0.20800,
,,,63.400000000000,   0.20000,
,,,63.600000000000,  -0.21600,
,,,63.800000000000,   0.19200,
,,,64.000000000000,  -0.23200,
,,,64.200000000000,   0.20000,
,,,64.400000000000,  -0.24000,
,,,64.600000000000,   0.59200,
,,,64.800000000000,  -0.23200,
,,,65.000000000000,   0.80000,
,,,65.200000000000,  -0.23200,
,,,65.400000000000,   0.20000,
,,,65.600000000000,  -0.20800,
,,,65.800000000000,   0.20000,
,,,66.000000000000,  -0.21600,
,,,66.200000000000,   0.19200,
,,,66.400000000000,  -0.21600,
,,,66.600000000000,   0.20800,
,,,66.800000000000,  -0.21600,
,,,67.000000000000,   0.19200,
,,,67.200000000000,  -0.23200,
,,,67.400000000000,   0.18400,
,,,67.600000000000,  -0.20800,
,,,67.800000000000,   0.19200,
,,,68.000000000000,  -0.24000,
,,,68.200000000000,   0.71200,
,,,68.400000000000,  -0.23200,
,,,68.600000000000,   0.18400,
,,,68.800000000000,  -0.20800,
,,,69.000000000000,   0.20000,
,,,69.200000000000,  -0.21600,
,,,69.400000000000,   0.19200,
,,,69.600000000000,  -0.24000,
,,,69.800000000000,   0.18400,
,,,70.000000000000,  -0.22400,
,,,70.200000000000,   0.20000,
,,,70.400000000000,  -0.21600,
,,,70.600000000000,   0.17600,
,,,70.800000000000,  -0.20800,
,,,71.000000000000,   0.20000,
,,,71.200000000000,  -0.24800,
,,,71.400000000000,   0.20000,
,,,71.600000000000,  -0.22400,
,,,71.800000000000,   0.20000,
,,,72.000000000000,  -0.20000,
,,,72.200000000000,   0.20800,
,,,72.400000000000,  -0.20000,
,,,72.600000000000,   0.19200,
,,,72.800000000000,  -0.21600,
,,,73.000000000000,   0.18400,
,,,73.200000000000,  -0.20800,
,,,73.400000000000,   0.20000,
,,,73.600000000000,  -0.23200,
,,,73.800000000000,   0.31200,
,,,74.000000000000,  -0.26400,
,,,74.200000000000,   0.82400,
,,,74.400000000000,  -0.21600,
,,,74.600000000000,   0.19200,
,,,74.800000000000,  -0.28800,
,,,75.000000000000,   0.92800,
,,,75.200000000000,  -0.28000,
,,,75.400000000000,   0.74400,
,,,75.600000000000,  -0.22400,
,,,75.800000000000,   0.19200,
,,,76.000000000000,  -0.22400,
,,,76.200000000000,   0.20800,
,,,76.400000000000,  -0.22400,
,,,76.600000000000,   0.18400,
,,,76.800000000000,  -0.20000,
,,,77.000000000000,   0.21600,
,,,77.200000000000,  -0.20800,
,,,77.400000000000,   0.18400,
,,,77.600000000000,  -0.20000,
,,,77.800000000000,   0.20800,
,,,78.000000000000,  -0.28000,
,,,78.200000000000,   0.83200,
,,,78.400000000000,  -0.20800,
,,,78.600000000000,   0.18400,
,,,78.800000000000,  -0.23200,
,,,79.000000000000,   0.20800,
,,,79.200000000000,  -0.27200,
,,,79.400000000000,   0.80000,
,,,79.600000000000,  -0.20800,
,,,79.800000000000,   0.20000,
,,,80.000000000000,  -0.21600,
,,,80.200000000000,   0.18400,
,,,80.400000000000,  -0.20800,
,,,80.600000000000,   0.20000,
,,,80.800000000000,  -0.20800,
,,,81.000000000000,   0.20000,
,,,81.200000000000,  -0.22400,
,,,81.400000000000,   0.20800,
,,,81.600000000000,  -0.24800,
,,,81.800000000000,   0.20000,
,,,82.000000000000,  -0.20800,
,,,82.200000000000,   0.20800,
,,,82.400000000000,  -0.21600,
,,,82.600000000000,   0.60000,
,,,82.800000000000,  -0.21600,
,,,83.000000000000,   0.58400,
,,,83.200000000000,  -0.22400,
,,,83.400000000000,   0.19200,
,,,83.600000000000,  -0.20800,
,,,83.800000000000,   0.19200,
,,,84.000000000000,  -0.20800,
,,,84.200000000000,   0.19200,
,,,84.400000000000,  -0.20800,
,,,84.600000000000,   0.19200,
,,,84.800000000000,  -0.23200,
,,,85.000000000000,   0.18400,
,,,85.200000000000,  -0.23200,
,,,85.400000000000,   0.19200,
,,,85.600000000000,  -0.37600,
,,,85.800000000000,   1.05600,
,,,86.000000000000,  -0.32800,
,,,86.200000000000,   0.63200,
,,,86.400000000000,  -0.24000,
,,,86.600000000000,   0.17600,
,,,86.800000000000,  -0.23200,
,,,87.000000000000,   0.20000,
,,,87.200000000000,  -0.21600,
,,,87.400000000000,   0.19200,
,,,87.600000000000,  -0.28800,
,,,87.800000000000,   0.74400,
,,,88.000000000000,  -0.30400,
,,,88.200000000000,   1.15200,
,,,88.400000000000,  -0.22400,
,,,88.600000000000,   0.19200,
,,,88.800000000000,  -0.21600,
,,,89.000000000000,   0.18400,
,,,89.200000000000,  -0.21600,
,,,89.400000000000,   0.18400,
,,,89.600000000000,  -0.19200,
,,,89.800000000000,   0.18400,
,,,90.000000000000,  -0.20800,
,,,90.200000000000,   0.18400,
,,,90.400000000000,  -0.21600,
,,,90.600000000000,   0.19200,
,,,90.800000000000,  -0.21600,
,,,91.000000000000,   0.18400,
,,,91.200000000000,  -0.24800,
,,,91.400000000000,   0.18400,
,,,91.600000000000,  -0.32000,
,,,91.800000000000,   0.87200,
,,,92.000000000000,  -0.20800,
,,,92.200000000000,   0.21600,
,,,92.400000000000,  -0.20000,
,,,92.600000000000,   0.18400,
,,,92.800000000000,  -0.24000,
,,,93.000000000000,   0.19200,
,,,93.200000000000,  -0.20800,
,,,93.400000000000,   0.24800,
,,,93.600000000000,  -0.20000,
,,,93.800000000000,   0.20000,
,,,94.000000000000,  -0.23200,
,,,94.200000000000,   0.19200,
,,,94.400000000000,  -0.24000,
,,,94.600000000000,   0.20000,
,,,94.800000000000,  -0.21600,
,,,95.000000000000,   0.19200,
,,,95.200000000000,  -0.22400,
,,,95.400000000000,   0.16800,
,,,95.600000000000,  -0.20800,
,,,95.800000000000,   0.19200,
,,,96.000000000000,  -0.20800,
,,,96.200000000000,   0.19200,
,,,96.400000000000,  -0.21600,
,,,96.600000000000,   0.17600,
,,,96.800000000000,  -0.19200,
,,,97.000000000000,   0.20800,
,,,97.200000000000,  -0.24800,
,,,97.400000000000,   0.19200,
,,,97.600000000000,  -0.24800,
,,,97.800000000000,   0.73600,
,,,98.000000000000,  -0.24000,
,,,98.200000000000,   0.22400,
,,,98.400000000000,  -0.21600,
,,,98.600000000000,   0.20000,
,,,98.800000000000,  -0.24800,
,,,99.000000000000,   0.20800,
,,,99.200000000000,  -0.24000,
,,,99.400000000000,   0.23200,
,,,99.600000000000,  -0.21600,
,,,99.800000000000,   0.21600,
,,,100.000000000000,  -0.23200,
,,,100.200000000000,   0.72800,
,,,100.400000000000,  -0.22400,
,,,100.600000000000,   0.20800,
,,,100.800000000000,  -0.24800,
,,,101.000000000000,   0.19200,
,,,101.200000000000,  -0.25600,
,,,101.400000000000,   0.77600,
,,,101.600000000000,  -0.23200,
,,,101.800000000000,   0.22400,
,,,102.000000000000,  -0.26400,
,,,102.200000000000,   0.23200,
,,,102.400000000000,  -0.24000,
,,,102.600000000000,   0.24000,
,,,102.800000000000,  -0.23200,
,,,103.000000000000,   0.21600,
,,,103.200000000000,  -0.21600,
,,,103.400000000000,   0.22400,
,,,103.600000000000,  -0.23200,
,,,103.800000000000,   0.19200,
,,,104.000000000000,  -0.22400,
,,,104.200000000000,   0.20000,
,,,104.400000000000,  -0.24000,
,,,104.600000000000,   0.18400,
,,,104.800000000000,  -0.21600,
,,,105.000000000000,   0.24000,
,,,105.200000000000,  -0.23200,
,,,105.400000000000,   0.20800,
,,,105.600000000000,  -0.24800,
,,,105.800000000000,   0.22400,
,,,106.000000000000,  -0.25600,
,,,106.200000000000,   0.71200,
,,,106.400000000000,  -0.20800,
,,,106.600000000000,   0.22400,
,,,106.800000000000,  -0.32000,
,,,107.000000000000,   0.96800,
,,,107.200000000000,  -0.24000,
,,,107.400000000000,   0.50400,
,,,107.600000000000,  -0.22400,
,,,107.800000000000,   0.22400,
,,,108.000000000000,  -0.24800,
,,,108.200000000000,   0.20800,
,,,108.400000000000,  -0.32800,
,,,108.600000000000,   0.86400,
