2.0466394E+1,-3.2484533E-2,-4.4479969E-2,-4.4917690E-2,-3.9357694E-2,-5.2684921E-2,-4.1294845E-2,-3.2139944E-2,-4.0894377E-2,0.0000000E+0,0.0000000E+0
2.2222692E+1,-3.2056125E-2,-4.3744224E-2,-4.4954943E-2,-3.9571899E-2,-5.2573162E-2,-4.1192400E-2,-3.1851234E-2,-4.0903690E-2,0.0000000E+0,0.0000000E+0
2.3978665E+1,-3.1664969E-2,-4.3585899E-2,-4.5131895E-2,-3.9478766E-2,-5.2619729E-2,-4.1201713E-2,-3.1860547E-2,-4.0782618E-2,0.0000000E+0,0.0000000E+0
2.5736066E+1,-3.1460078E-2,-4.3418261E-2,-4.5187774E-2,-3.9385634E-2,-5.2554536E-2,-4.1080641E-2,-3.1935053E-2,-4.0652233E-2,0.0000000E+0,0.0000000E+0
2.7494127E+1,-3.1283127E-2,-4.3762850E-2,-4.5364725E-2,-3.9497393E-2,-5.2452091E-2,-4.1304159E-2,-3.1711536E-2,-4.0540474E-2,0.0000000E+0,0.0000000E+0
2.9250178E+1,-3.1059610E-2,-4.4936317E-2,-4.5429918E-2,-3.9534646E-2,-5.2470717E-2,-4.1238966E-2,-3.1311067E-2,-4.0456655E-2,0.0000000E+0,0.0000000E+0
3.1008902E+1,-3.1078236E-2,-4.6249482E-2,-4.5578930E-2,-3.9665031E-2,-5.2275139E-2,-4.1285532E-2,-3.0640515E-2,-4.0382149E-2,0.0000000E+0,0.0000000E+0
3.2766719E+1,-3.1134116E-2,-4.7264623E-2,-4.5569616E-2,-3.9711597E-2,-5.2377585E-2,-4.1313472E-2,-3.0063095E-2,-4.0195885E-2,0.0000000E+0,0.0000000E+0
3.4523208E+1,-3.1152742E-2,-4.8242512E-2,-4.5476484E-2,-3.9441513E-2,-5.2312392E-2,-4.1145834E-2,-2.9215591E-2,-4.0158632E-2,0.0000000E+0,0.0000000E+0
3.6280201E+1,-3.1357633E-2,-4.9173835E-2,-4.5252967E-2,-3.9339068E-2,-5.2237886E-2,-4.1155147E-2,-2.8740616E-2,-3.9897861E-2,0.0000000E+0,0.0000000E+0
3.8037107E+1,-3.1413512E-2,-4.9555677E-2,-4.4917690E-2,-3.8966539E-2,-5.2116814E-2,-4.1229653E-2,-2.8144570E-2,-4.0000307E-2,0.0000000E+0,0.0000000E+0
3.9793020E+1,-3.1488018E-2,-4.9248341E-2,-4.4712799E-2,-3.8798901E-2,-5.2042309E-2,-4.1117894E-2,-2.7548523E-2,-3.9776790E-2,0.0000000E+0,0.0000000E+0
4.1549411E+1,-3.2158570E-2,-4.8819932E-2,-4.4209885E-2,-3.8230794E-2,-5.2060935E-2,-4.1080641E-2,-2.7138741E-2,-3.9674344E-2,0.0000000E+0,0.0000000E+0
4.3306254E+1,-3.2521786E-2,-4.8764053E-2,-4.3595212E-2,-3.7411230E-2,-5.1939863E-2,-4.1052702E-2,-2.6989730E-2,-3.9571899E-2,0.0000000E+0,0.0000000E+0
4.5063026E+1,-3.3117833E-2,-4.8829245E-2,-4.2235481E-2,-3.6209824E-2,-5.2088875E-2,-4.0968882E-2,-2.6840718E-2,-3.9581212E-2,0.0000000E+0,0.0000000E+0
4.6818026E+1,-3.3648687E-2,-4.8885125E-2,-4.0195885E-2,-3.4468251E-2,-5.1669780E-2,-4.1034075E-2,-2.6412310E-2,-3.9581212E-2,0.0000000E+0,0.0000000E+0
4.8575254E+1,-3.4179541E-2,-4.9071389E-2,-3.8035216E-2,-3.2251703E-2,-5.1716346E-2,-4.0940943E-2,-2.5983901E-2,-3.9497393E-2,0.0000000E+0,0.0000000E+0
5.0331610E+1,-3.4878032E-2,-4.9676749E-2,-3.5474079E-2,-2.9830264E-2,-5.1725659E-2,-4.0866437E-2,-2.5788324E-2,-3.9320441E-2,0.0000000E+0,0.0000000E+0
5.2087333E+1,-3.5455453E-2,-5.0002712E-2,-3.2866376E-2,-2.7325006E-2,-5.1707032E-2,-4.0754678E-2,-2.5732444E-2,-3.9413574E-2,0.0000000E+0,0.0000000E+0
5.3841876E+1,-3.5958367E-2,-5.0431120E-2,-2.9951336E-2,-2.4521725E-2,-5.1837418E-2,-4.0624293E-2,-2.5620686E-2,-3.9394947E-2,0.0000000E+0,0.0000000E+0
5.5599027E+1,-3.6060812E-2,-4.9527737E-2,-2.6980417E-2,-2.1830202E-2,-5.1688406E-2,-4.0670859E-2,-2.5834890E-2,-3.9255249E-2,0.0000000E+0,0.0000000E+0
5.7355282E+1,-3.6144631E-2,-4.8801306E-2,-2.4093316E-2,-1.8766151E-2,-5.1707032E-2,-4.0661546E-2,-2.6058407E-2,-3.9236622E-2,0.0000000E+0,0.0000000E+0
5.9111279E+1,-3.6498534E-2,-4.8223886E-2,-2.1001325E-2,-1.5906991E-2,-5.1707032E-2,-4.0391462E-2,-2.6542695E-2,-3.9320441E-2,0.0000000E+0,0.0000000E+0
6.0866003E+1,-3.6628919E-2,-4.7609213E-2,-1.7946587E-2,-1.2731180E-2,-5.1725659E-2,-4.0438029E-2,-2.6905911E-2,-3.9367008E-2,0.0000000E+0,0.0000000E+0
6.2624329E+1,-3.6964195E-2,-4.7506767E-2,-1.4984981E-2,-9.6950686E-3,-5.1520768E-2,-4.0456655E-2,-2.7334319E-2,-3.9311128E-2,0.0000000E+0,0.0000000E+0
6.4379826E+1,-3.7010761E-2,-4.6528879E-2,-1.1809171E-2,-6.5285716E-3,-5.1530081E-2,-4.0410089E-2,-2.7799981E-2,-3.9171430E-2,0.0000000E+0,0.0000000E+0
6.6137537E+1,-3.6759304E-2,-4.6947974E-2,-8.7637459E-3,-3.5762789E-3,-5.1483515E-2,-4.0382149E-2,-2.7874486E-2,-3.9199370E-2,0.0000000E+0,0.0000000E+0
6.7892596E+1,-3.6666172E-2,-4.6947974E-2,-5.6531284E-3,-3.8184228E-4,-5.1418322E-2,-4.0214511E-2,-2.7762728E-2,-3.9320441E-2,0.0000000E+0,0.0000000E+0
6.9652857E+1,-3.6628919E-2,-4.7460201E-2,-2.6077034E-3,2.8312208E-3,-5.1287937E-2,-4.0121379E-2,-2.7557837E-2,-3.9152803E-2,0.0000000E+0,0.0000000E+0
7.1408101E+1,-3.6479907E-2,-4.7823417E-2,2.9802324E-4,6.0722235E-3,-5.1204118E-2,-4.0084126E-2,-2.6989730E-2,-3.9041045E-2,0.0000000E+0,0.0000000E+0
7.3163727E+1,-3.6312269E-2,-4.8037621E-2,3.5297128E-3,9.1269618E-3,-5.1194805E-2,-3.9925801E-2,-2.6440249E-2,-3.9041045E-2,0.0000000E+0,0.0000000E+0
7.4920272E+1,-3.6433341E-2,-4.8279765E-2,6.4540658E-3,1.2097881E-2,-5.1055107E-2,-3.9879235E-2,-2.5853516E-2,-3.8901346E-2,0.0000000E+0,0.0000000E+0
7.6674422E+1,-3.6489221E-2,-4.8074874E-2,9.4156718E-3,1.5227125E-2,-5.0915408E-2,-3.9711597E-2,-2.5676565E-2,-3.8901346E-2,0.0000000E+0,0.0000000E+0
7.8429255E+1,-3.6535787E-2,-4.7981742E-2,1.2340025E-2,1.8309803E-2,-5.0915408E-2,-3.9665031E-2,-2.6207419E-2,-3.8845467E-2,0.0000000E+0,0.0000000E+0
8.0185377E+1,-3.6628919E-2,-4.7544020E-2,1.5180559E-2,2.1252782E-2,-5.0822276E-2,-3.9562585E-2,-2.6803465E-2,-3.8929286E-2,0.0000000E+0,0.0000000E+0
8.1941061E+1,-3.6293643E-2,-4.7413635E-2,1.8151478E-2,2.4354087E-2,-5.0319362E-2,-3.9329755E-2,-2.6794152E-2,-3.8882720E-2,0.0000000E+0,0.0000000E+0
8.3696468E+1,-3.6126005E-2,-4.6957287E-2,2.1057205E-2,2.7250500E-2,-5.0291422E-2,-3.9255249E-2,-2.6747586E-2,-3.8826840E-2,0.0000000E+0,0.0000000E+0
8.5451648E+1,-3.5949054E-2,-4.6836215E-2,2.3739414E-2,3.0240046E-2,-5.0049278E-2,-3.8985165E-2,-2.6384370E-2,-3.8733708E-2,0.0000000E+0,0.0000000E+0
8.7206653E+1,-3.5827982E-2,-4.6771022E-2,2.6598574E-2,3.3015387E-2,-4.9751255E-2,-3.8919973E-2,-2.6328491E-2,-3.8724395E-2,0.0000000E+0,0.0000000E+0
8.8962134E+1,-3.5623091E-2,-4.6445060E-2,2.9299410E-2,3.6200511E-2,-4.9592930E-2,-3.8659202E-2,-2.6691707E-2,-3.8798901E-2,0.0000000E+0,0.0000000E+0
9.0718259E+1,-3.5576524E-2,-4.6286735E-2,3.2242389E-2,3.9013105E-2,-4.9239027E-2,-3.8398432E-2,-2.6505442E-2,-3.8649889E-2,0.0000000E+0,0.0000000E+0
9.2475114E+1,-3.5641717E-2,-4.6510252E-2,3.4878032E-2,4.1825699E-2,-4.8978257E-2,-3.8174915E-2,-2.6468189E-2,-3.8631263E-2,0.0000000E+0,0.0000000E+0
9.4231641E+1,-3.5827982E-2,-4.6463686E-2,3.7420543E-2,4.4647607E-2,-4.8782679E-2,-3.7914144E-2,-2.6132913E-2,-3.8575383E-2,0.0000000E+0,0.0000000E+0
9.5987231E+1,-3.5967680E-2,-4.6594071E-2,4.0037560E-2,4.7413635E-2,-4.8317018E-2,-3.7793072E-2,-2.5555493E-2,-3.8454311E-2,0.0000000E+0,0.0000000E+0
9.7743030E+1,-3.6172571E-2,-4.6528879E-2,4.2570757E-2,5.0254169E-2,-4.7925863E-2,-3.7513676E-2,-2.5015326E-2,-3.8426372E-2,0.0000000E+0,0.0000000E+0
9.9498928E+1,-3.5995620E-2,-4.6975913E-2,4.5206400E-2,5.2778053E-2,-4.7720972E-2,-3.7206339E-2,-2.4847688E-2,-3.8268047E-2,0.0000000E+0,0.0000000E+0
1.0125264E+2,-3.5883861E-2,-4.6910721E-2,4.7758224E-2,5.5599961E-2,-4.7311190E-2,-3.6852436E-2,-2.4568291E-2,-3.8202854E-2,0.0000000E+0,0.0000000E+0
1.0300874E+2,-3.5632404E-2,-4.7180804E-2,5.0319362E-2,5.8263544E-2,-4.6985227E-2,-3.6600979E-2,-2.4577604E-2,-3.8128348E-2,0.0000000E+0,0.0000000E+0
1.0476500E+2,-3.5613777E-2,-4.7301876E-2,5.2768740E-2,6.0889874E-2,-4.6482312E-2,-3.6172571E-2,-2.4344774E-2,-3.8156288E-2,0.0000000E+0,0.0000000E+0
1.0652313E+2,-3.5529958E-2,-4.7488141E-2,5.5320564E-2,6.3618649E-2,-4.6193602E-2,-3.5846608E-2,-2.3832546E-2,-3.7997963E-2,0.0000000E+0,0.0000000E+0
1.0827837E+2,-3.5418200E-2,-4.7655779E-2,5.7797882E-2,6.6077341E-2,-4.5681375E-2,-3.5427513E-2,-2.3581089E-2,-3.7848952E-2,0.0000000E+0,0.0000000E+0
1.1003441E+2,-3.5483392E-2,-4.7674405E-2,6.0051683E-2,6.8647791E-2,-4.5280906E-2,-3.5064297E-2,-2.3609029E-2,-3.7709253E-2,0.0000000E+0,0.0000000E+0
1.1179106E+2,-3.5278501E-2,-4.7776851E-2,6.2556941E-2,7.1274121E-2,-4.4731426E-2,-3.4729021E-2,-2.3655595E-2,-3.7644061E-2,0.0000000E+0,0.0000000E+0
1.1354779E+2,-3.5334381E-2,-4.7525394E-2,6.4894561E-2,7.3881824E-2,-4.4330957E-2,-3.4235420E-2,-2.3618342E-2,-3.7532302E-2,0.0000000E+0,0.0000000E+0
1.1530463E+2,-3.5213309E-2,-4.7469514E-2,6.7260120E-2,7.6219444E-2,-4.3744224E-2,-3.3881517E-2,-2.3394824E-2,-3.7578868E-2,0.0000000E+0,0.0000000E+0
1.1706023E+2,-3.5399573E-2,-4.7301876E-2,6.9476668E-2,7.8622256E-2,-4.3204057E-2,-3.3425169E-2,-2.3562463E-2,-3.7560242E-2,0.0000000E+0,0.0000000E+0
1.1881509E+2,-3.5362320E-2,-4.7041106E-2,7.1860854E-2,8.1090261E-2,-4.2822215E-2,-3.3117833E-2,-2.3962931E-2,-3.7485736E-2,0.0000000E+0,0.0000000E+0
1.2057403E+2,-3.5567211E-2,-4.6957287E-2,7.4170534E-2,8.3465134E-2,-4.2309987E-2,-3.2372775E-2,-2.4093316E-2,-3.7560242E-2,0.0000000E+0,0.0000000E+0
1.2233008E+2,-3.5427513E-2,-4.6771022E-2,7.6359142E-2,8.5970392E-2,-4.1928145E-2,-3.1953679E-2,-2.4642797E-2,-3.7457796E-2,0.0000000E+0,0.0000000E+0
1.2408741E+2,-3.5641717E-2,-4.6854842E-2,7.8650196E-2,8.8205566E-2,-4.1173773E-2,-3.1618403E-2,-2.4521725E-2,-3.7467109E-2,0.0000000E+0,0.0000000E+0
1.2584301E+2,-3.5744163E-2,-4.6631324E-2,8.0792238E-2,9.0710824E-2,-4.0568414E-2,-3.1031670E-2,-2.4354087E-2,-3.7327411E-2,0.0000000E+0,0.0000000E+0
1.2759828E+2,-3.5762789E-2,-4.6547505E-2,8.3157798E-2,9.3160203E-2,-4.0037560E-2,-3.0482190E-2,-2.4279581E-2,-3.7346037E-2,0.0000000E+0,0.0000000E+0
1.2935543E+2,-3.5809355E-2,-4.6361241E-2,8.5216021E-2,9.5367437E-2,-3.9497393E-2,-2.9969962E-2,-2.4652110E-2,-3.7373977E-2,0.0000000E+0,0.0000000E+0
1.3111164E+2,-3.5846608E-2,-4.6361241E-2,8.7348749E-2,9.7732997E-2,-3.8947912E-2,-2.9364603E-2,-2.5136398E-2,-3.7485736E-2,0.0000000E+0,0.0000000E+0
1.3286606E+2,-3.5911801E-2,-4.6463686E-2,8.9602550E-2,9.9902979E-2,-3.8463625E-2,-2.8777869E-2,-2.5043266E-2,-3.7383290E-2,0.0000000E+0,0.0000000E+0
1.3462131E+2,-3.5800042E-2,-4.6482312E-2,9.1698026E-2,1.0212884E-1,-3.7653374E-2,-2.8219076E-2,-2.5527553E-2,-3.7550928E-2,0.0000000E+0,0.0000000E+0
1.3637738E+2,-3.5809355E-2,-4.6566132E-2,9.3774876E-2,1.0442921E-1,-3.7159773E-2,-2.7650969E-2,-2.5797637E-2,-3.7467109E-2,0.0000000E+0,0.0000000E+0
1.3813205E+2,-3.5911801E-2,-4.6631324E-2,9.5823785E-2,1.0658988E-1,-3.6507847E-2,-2.7101489E-2,-2.5918709E-2,-3.7653374E-2,0.0000000E+0,0.0000000E+0
1.3988751E+2,-3.6293643E-2,-4.6659264E-2,9.7854069E-2,1.0886230E-1,-3.5930427E-2,-2.6514755E-2,-2.6011841E-2,-3.7606808E-2,0.0000000E+0,0.0000000E+0
1.4164463E+2,-3.6433341E-2,-4.7013166E-2,9.9930918E-2,1.1103228E-1,-3.5138803E-2,-2.5834890E-2,-2.6281925E-2,-3.7588181E-2,0.0000000E+0,0.0000000E+0
1.4340075E+2,-3.6489221E-2,-4.7059733E-2,1.0199845E-1,1.1317433E-1,-3.4580009E-2,-2.5192277E-2,-2.6412310E-2,-3.7588181E-2,0.0000000E+0,0.0000000E+0
1.4515792E+2,-3.6349522E-2,-4.7143552E-2,1.0405668E-1,1.1523255E-1,-3.4002589E-2,-2.4577604E-2,-2.7073549E-2,-3.7588181E-2,0.0000000E+0,0.0000000E+0
1.4691456E+2,-3.6135318E-2,-4.7096985E-2,1.0609627E-1,1.1741184E-1,-3.3201652E-2,-2.3879112E-2,-2.7175994E-2,-3.7690627E-2,0.0000000E+0,0.0000000E+0
1.4867091E+2,-3.6163258E-2,-4.7106299E-2,1.0806136E-1,1.1945144E-1,-3.2698738E-2,-2.3329632E-2,-2.7110802E-2,-3.7709253E-2,0.0000000E+0,0.0000000E+0
1.5042600E+2,-3.5827982E-2,-4.7059733E-2,1.1012890E-1,1.2156554E-1,-3.2084065E-2,-2.2705646E-2,-2.7045609E-2,-3.7737193E-2,0.0000000E+0,0.0000000E+0
1.5218167E+2,-3.5967680E-2,-4.7078359E-2,1.1201017E-1,1.2367965E-1,-3.1245874E-2,-2.2044407E-2,-2.6831405E-2,-3.7597495E-2,0.0000000E+0,0.0000000E+0
1.5393826E+2,-3.6116692E-2,-4.7506767E-2,1.1397526E-1,1.2585894E-1,-3.0556695E-2,-2.1401794E-2,-2.6747586E-2,-3.7560242E-2,0.0000000E+0,0.0000000E+0
1.5569476E+2,-3.6349522E-2,-4.7832730E-2,1.1597761E-1,1.2782403E-1,-2.9969962E-2,-2.0675362E-2,-2.6896598E-2,-3.7625434E-2,0.0000000E+0,0.0000000E+0
1.5744926E+2,-3.6247077E-2,-4.7935176E-2,1.1775643E-1,1.2989157E-1,-2.9252844E-2,-1.9920991E-2,-2.7250500E-2,-3.7709253E-2,0.0000000E+0,0.0000000E+0
1.5920510E+2,-3.6237764E-2,-4.8130754E-2,1.1975878E-1,1.3185666E-1,-2.8600918E-2,-1.9297005E-2,-2.7306380E-2,-3.7597495E-2,0.0000000E+0,0.0000000E+0
1.6096064E+2,-3.6461281E-2,-4.8335645E-2,1.2153760E-1,1.3382175E-1,-2.7809294E-2,-1.8645079E-2,-2.7222560E-2,-3.7597495E-2,0.0000000E+0,0.0000000E+0
1.6271566E+2,-3.6610293E-2,-4.8317018E-2,1.2343750E-1,1.3574959E-1,-2.7157368E-2,-1.7927961E-2,-2.6933850E-2,-3.7560242E-2,0.0000000E+0,0.0000000E+0
1.6447130E+2,-3.6759304E-2,-4.8214573E-2,1.2533740E-1,1.3777056E-1,-2.6477502E-2,-1.7303974E-2,-2.6812779E-2,-3.7560242E-2,0.0000000E+0,0.0000000E+0
1.6622725E+2,-3.6815184E-2,-4.8205259E-2,1.2717211E-1,1.3981947E-1,-2.5751071E-2,-1.6428531E-2,-2.6626514E-2,-3.7467109E-2,0.0000000E+0,0.0000000E+0
1.6798164E+2,-3.6982822E-2,-4.8363584E-2,1.2904406E-1,1.4186838E-1,-2.4884941E-2,-1.5692786E-2,-2.6188792E-2,-3.7476423E-2,0.0000000E+0,0.0000000E+0
1.6973703E+2,-3.7178399E-2,-4.8447403E-2,1.3090671E-1,1.4380553E-1,-2.4242328E-2,-1.5059487E-2,-2.6104973E-2,-3.7420543E-2,0.0000000E+0,0.0000000E+0
1.7149436E+2,-3.7653374E-2,-4.8363584E-2,1.3272279E-1,1.4565886E-1,-2.3627655E-2,-1.4314429E-2,-2.6253985E-2,-3.7420543E-2,0.0000000E+0,0.0000000E+0
1.7324964E+2,-3.7699940E-2,-4.8298392E-2,1.3459475E-1,1.4756807E-1,-2.3031609E-2,-1.3504178E-2,-2.6095660E-2,-3.7383290E-2,0.0000000E+0,0.0000000E+0
1.7500606E+2,-3.7746506E-2,-4.8028308E-2,1.3631769E-1,1.4944934E-1,-2.2090973E-2,-1.2787060E-2,-2.5229530E-2,-3.7318098E-2,0.0000000E+0,0.0000000E+0
1.7676467E+2,-3.7606808E-2,-4.8009682E-2,1.3809652E-1,1.5133993E-1,-2.1504240E-2,-1.2116507E-2,-2.4400653E-2,-3.7336724E-2,0.0000000E+0,0.0000000E+0
1.7852130E+2,-3.7346037E-2,-4.7991055E-2,1.3991260E-1,1.5339815E-1,-2.0759181E-2,-1.1278317E-2,-2.2938476E-2,-3.7541615E-2,0.0000000E+0,0.0000000E+0
1.8027763E+2,-3.7262218E-2,-4.8279765E-2,1.4180318E-1,1.5528874E-1,-2.0163135E-2,-1.0505319E-2,-2.2184105E-2,-3.7308785E-2,0.0000000E+0,0.0000000E+0
1.8203270E+2,-3.7085267E-2,-4.8773366E-2,1.4350750E-1,1.5698374E-1,-1.9622968E-2,-9.8347670E-3,-2.1597372E-2,-3.7243592E-2,0.0000000E+0,0.0000000E+0
1.8378795E+2,-3.6973508E-2,-4.9527737E-2,1.4525839E-1,1.5883707E-1,-1.9315631E-2,-9.0617692E-3,-2.1038578E-2,-3.7066641E-2,0.0000000E+0,0.0000000E+0
1.8554363E+2,-3.7038701E-2,-5.0170350E-2,1.4702790E-1,1.6058796E-1,-1.9054861E-2,-8.2049524E-3,-2.0898880E-2,-3.6973508E-2,0.0000000E+0,0.0000000E+0
1.8730317E+2,-3.7355351E-2,-5.0337988E-2,1.4882536E-1,1.6250649E-1,-1.9306318E-2,-7.7113514E-3,-2.0470471E-2,-3.6815184E-2,0.0000000E+0,0.0000000E+0
1.8905847E+2,-3.7439170E-2,-5.0002712E-2,1.5046448E-1,1.6443432E-1,-1.9446017E-2,-7.1898107E-3,-2.0889567E-2,-3.6582353E-2,0.0000000E+0,0.0000000E+0
1.9081604E+2,-3.7113207E-2,-4.9220401E-2,1.5211293E-1,1.6639941E-1,-2.0051376E-2,-6.8265949E-3,-2.1103771E-2,-3.6396088E-2,0.0000000E+0,0.0000000E+0
1.9257136E+2,-3.6815184E-2,-4.8726800E-2,1.5379862E-1,1.6811305E-1,-2.0954759E-2,-6.5192584E-3,-2.1243469E-2,-3.6377462E-2,0.0000000E+0,0.0000000E+0
1.9432665E+2,-3.6675485E-2,-4.8270452E-2,1.5547500E-1,1.6998501E-1,-2.1876769E-2,-6.2305484E-3,-2.1308662E-2,-3.6116692E-2,0.0000000E+0,0.0000000E+0
1.9608196E+2,-3.6749991E-2,-4.8419464E-2,1.5707687E-1,1.7169864E-1,-2.3311005E-2,-6.1187897E-3,-2.2035093E-2,-3.5883861E-2,0.0000000E+0,0.0000000E+0
1.9783798E+2,-3.6815184E-2,-4.8466030E-2,1.5878120E-1,1.7336571E-1,-2.4782495E-2,-6.0722235E-3,-2.1709131E-2,-3.5893174E-2,0.0000000E+0,0.0000000E+0
1.9959337E+2,-3.6973508E-2,-4.8335645E-2,1.6042964E-1,1.7530286E-1,-2.6533382E-2,-6.0349706E-3,-2.1103771E-2,-3.5800042E-2,0.0000000E+0,0.0000000E+0
2.0135105E+2,-3.7420543E-2,-4.8447403E-2,1.6209670E-1,1.7700718E-1,-2.8377401E-2,-6.3143674E-3,-2.0936133E-2,-3.5725536E-2,0.0000000E+0,0.0000000E+0
2.0310628E+2,-3.7541615E-2,-4.8512596E-2,1.6365201E-1,1.7873944E-1,-3.0547382E-2,-6.6868965E-3,-2.0749868E-2,-3.5641717E-2,0.0000000E+0,0.0000000E+0
2.0486262E+2,-3.6563726E-2,-4.9388039E-2,1.6540290E-1,1.8058346E-1,-3.3006074E-2,-7.2456901E-3,-2.0591543E-2,-3.5641717E-2,0.0000000E+0,0.0000000E+0
2.0662033E+2,-3.4822153E-2,-4.9145895E-2,1.6690233E-1,1.8219465E-1,-3.5380947E-2,-7.8044836E-3,-2.0470471E-2,-3.5427513E-2,0.0000000E+0,0.0000000E+0
2.0837637E+2,-3.3313410E-2,-4.9192461E-2,1.6848558E-1,1.8395485E-1,-3.7904831E-2,-8.6054211E-3,-2.0824374E-2,-3.5548585E-2,0.0000000E+0,0.0000000E+0
2.1013262E+2,-3.4347179E-2,-4.9993399E-2,1.6999432E-1,1.8565917E-1,-4.0577727E-2,-9.5646834E-3,-2.0982699E-2,-3.5492705E-2,0.0000000E+0,0.0000000E+0
2.1188751E+2,-3.4859406E-2,-4.9332160E-2,1.7147512E-1,1.8743799E-1,-4.3474140E-2,-1.0635704E-2,-2.1159650E-2,-3.5669657E-2,0.0000000E+0,0.0000000E+0
2.1364349E+2,-3.5315754E-2,-4.8847872E-2,1.7296524E-1,1.8925407E-1,-4.6510252E-2,-1.2097881E-2,-2.1439047E-2,-3.5651030E-2,0.0000000E+0,0.0000000E+0
2.1540306E+2,-3.5427513E-2,-4.8978257E-2,1.7444604E-1,1.9096771E-1,-4.9602243E-2,-1.3681129E-2,-2.1867455E-2,-3.5604464E-2,0.0000000E+0,0.0000000E+0
2.1716022E+2,-3.5660344E-2,-4.8670921E-2,1.7603860E-1,1.9285829E-1,-5.2731487E-2,-1.5310944E-2,-2.1774323E-2,-3.5660344E-2,0.0000000E+0,0.0000000E+0
2.1891646E+2,-3.6619606E-2,-4.8503283E-2,1.7731452E-1,1.9443223E-1,-5.5981803E-2,-1.7089770E-2,-2.1755697E-2,-3.5529958E-2,0.0000000E+0,0.0000000E+0
2.2067414E+2,-3.7141146E-2,-4.8121440E-2,1.7867425E-1,1.9615517E-1,-5.9325252E-2,-1.8998982E-2,-2.2156165E-2,-3.5697596E-2,0.0000000E+0,0.0000000E+0
2.2243057E+2,-3.7429857E-2,-4.7944489E-2,1.7983840E-1,1.9791537E-1,-6.2575568E-2,-2.0861627E-2,-2.2128226E-2,-3.5669657E-2,0.0000000E+0,0.0000000E+0
2.2418648E+2,-3.8146975E-2,-4.7832730E-2,1.8125401E-1,1.9943343E-1,-6.5928329E-2,-2.2640453E-2,-2.1737070E-2,-3.5641717E-2,0.0000000E+0,0.0000000E+0
2.2594165E+2,-3.8854780E-2,-4.7758224E-2,1.8244610E-1,2.0119363E-1,-6.9150705E-2,-2.4689363E-2,-2.1485613E-2,-3.5734849E-2,0.0000000E+0,0.0000000E+0
2.2769673E+2,-3.9339068E-2,-4.8251825E-2,1.8366614E-1,2.0267443E-1,-7.2373082E-2,-2.6738273E-2,-2.1737070E-2,-3.5678970E-2,0.0000000E+0,0.0000000E+0
2.2945304E+2,-4.0195885E-2,-4.8624355E-2,1.8489548E-1,2.0422043E-1,-7.5520952E-2,-2.8759243E-2,-2.1997841E-2,-3.5734849E-2,0.0000000E+0,0.0000000E+0
2.3120991E+2,-4.1900205E-2,-4.8810619E-2,1.8621796E-1,2.0588749E-1,-7.8557064E-2,-3.0994417E-2,-2.2016467E-2,-3.5669657E-2,0.0000000E+0,0.0000000E+0
