5,6221463E+1	-2,1157415E-1
5,6795170E+1	-2,0543394E-1
5,7368145E+1	-2,0075777E-1
5,7941195E+1	-1,9920246E-1
5,8514257E+1	-1,9747486E-1
5,9087353E+1	-1,9512234E-1
5,9660149E+1	-1,9299147E-1
6,0233121E+1	-1,9623806E-1
6,0806737E+1	-2,0273590E-1
6,1381159E+1	-2,0903723E-1
6,1954264E+1	-2,1368453E-1
6,2528111E+1	-2,1591691E-1
6,3099452E+1	-2,1746942E-1
6,3672512E+1	-2,1853672E-1
6,4245281E+1	-2,1942427E-1
6,4818636E+1	-2,1947735E-1
6,5391621E+1	-2,1752437E-1
6,5966785E+1	-2,1345170E-1
6,6539361E+1	-2,0827354E-1
6,7112677E+1	-2,0435267E-1
6,7686694E+1	-2,0437596E-1
6,8261135E+1	-2,0913315E-1
6,8834279E+1	-2,1646173E-1
6,9407705E+1	-2,2262522E-1
6,9980272E+1	-2,2711141E-1
7,0554151E+1	-2,2760221E-1
7,1128275E+1	-2,2609906E-1
7,1701303E+1	-2,2360963E-1
7,2274637E+1	-2,1931530E-1
7,2847596E+1	-2,1533111E-1
7,3421280E+1	-2,1208358E-1
7,3995207E+1	-2,0906144E-1
7,4569059E+1	-2,0566956E-1
7,5142842E+1	-2,0167233E-1
7,5717348E+1	-1,9736310E-1
7,6290096E+1	-1,9314607E-1
7,6862726E+1	-1,8894022E-1
7,7436714E+1	-1,8490573E-1
7,8009162E+1	-1,8099790E-1
7,8585207E+1	-1,7710404E-1
7,9157241E+1	-1,7318037E-1
7,9730238E+1	-1,6982761E-1
8,0304230E+1	-1,6783831E-1
8,0877466E+1	-1,6642456E-1
8,1451304E+1	-1,6471186E-1
8,2025145E+1	-1,6225875E-1
8,2598061E+1	-1,5934744E-1
8,3171392E+1	-1,5636721E-1
8,3745285E+1	-1,5334134E-1
8,4318769E+1	-1,5041606E-1
8,4893273E+1	-1,4772174E-1
8,5466539E+1	-1,4519506E-1
8,6039612E+1	-1,4283975E-1
8,6614730E+1	-1,4075824E-1
8,7187782E+1	-1,3880898E-1
8,7760190E+1	-1,3676007E-1
8,8334151E+1	-1,3463479E-1
8,8906678E+1	-1,3198704E-1
8,9480241E+1	-1,3010857E-1
9,0052883E+1	-1,2968295E-1
9,0626670E+1	-1,2969506E-1
9,1200261E+1	-1,3023616E-1
9,1775051E+1	-1,3060775E-1
9,2348511E+1	-1,3114420E-1
9,2921027E+1	-1,3221522E-1
9,3496355E+1	-1,3241825E-1
9,4070485E+1	-1,3135840E-1
9,4643963E+1	-1,2949296E-1
9,5216758E+1	-1,2736023E-1
9,5790204E+1	-1,2539235E-1
9,6364208E+1	-1,2402237E-1
9,6938102E+1	-1,2263750E-1
9,7510218E+1	-1,2182724E-1
9,8088444E+1	-1,2237393E-1
9,8661233E+1	-1,2371224E-1
9,9225225E+1	-1,2635068E-1
9,9798172E+1	-1,2884849E-1
1,0037237E+2	-1,2983569E-1
1,0094538E+2	-1,3008435E-1
1,0151935E+2	-1,3160986E-1
1,0209160E+2	-1,3512467E-1
1,0266512E+2	-1,3936312E-1
1,0323895E+2	-1,4340413E-1
1,0381287E+2	-1,4743955E-1
1,0438668E+2	-1,5173853E-1
1,0496040E+2	-1,5525335E-1
1,0553422E+2	-1,5662332E-1
1,0610743E+2	-1,5742891E-1
1,0668018E+2	-1,5920588E-1
1,0725418E+2	-1,6051066E-1
1,0782673E+2	-1,6150531E-1
1,0840117E+2	-1,6264525E-1
1,0897419E+2	-1,6442874E-1
1,0954668E+2	-1,6635937E-1
1,1012099E+2	-1,6777125E-1
1,1069423E+2	-1,6805624E-1
1,1126861E+2	-1,6700291E-1
1,1184121E+2	-1,6520918E-1
1,1241464E+2	-1,6298891E-1
1,1298848E+2	-1,6047713E-1
1,1356131E+2	-1,5791600E-1
1,1413470E+2	-1,5575719E-1
1,1470761E+2	-1,5373995E-1
1,1528027E+2	-1,5128032E-1
1,1585255E+2	-1,4845283E-1
1,1642766E+2	-1,4583395E-1
1,1700124E+2	-1,4398434E-1
1,1757239E+2	-1,4248398E-1
1,1814611E+2	-1,4080108E-1
1,1872132E+2	-1,3913681E-1
1,1929477E+2	-1,3765880E-1
1,1986878E+2	-1,3616403E-1
1,2044175E+2	-1,3462362E-1
1,2101517E+2	-1,3331138E-1
1,2158812E+2	-1,3238006E-1
1,2216117E+2	-1,3214164E-1
1,2273513E+2	-1,3532490E-1
1,2330730E+2	-1,4254917E-1
1,2388019E+2	-1,4789403E-1
1,2445421E+2	-1,5373156E-1
1,2502875E+2	-1,5707408E-1
1,2560133E+2	-1,5615114E-1
1,2617506E+2	-1,5427453E-1
1,2674871E+2	-1,5507826E-1
1,2732119E+2	-1,5796443E-1
1,2789269E+2	-1,6091951E-1
1,2846731E+2	-1,6338193E-1
1,2904019E+2	-1,6510488E-1
1,2961420E+2	-1,6634353E-1
1,3018813E+2	-1,6764366E-1
1,3076019E+2	-1,6934798E-1
1,3133500E+2	-1,7026813E-1
1,3190753E+2	-1,7034636E-1
1,3248122E+2	-1,6978943E-1
1,3305247E+2	-1,6889163E-1
1,3362536E+2	-1,6757754E-1
1,3419903E+2	-1,6567112E-1
1,3477244E+2	-1,6336703E-1
1,3534561E+2	-1,6102848E-1
1,3591917E+2	-1,5929249E-1
1,3649124E+2	-1,5780983E-1
1,3706413E+2	-1,5585032E-1
1,3763714E+2	-1,5348011E-1
1,3821127E+2	-1,5049242E-1
1,3878517E+2	-1,4752337E-1
1,3935821E+2	-1,4499483E-1
1,3993117E+2	-1,4302228E-1
1,4050417E+2	-1,4116057E-1
1,4107703E+2	-1,3862551E-1
1,4165115E+2	-1,3591350E-1
1,4222429E+2	-1,3344549E-1
1,4279829E+2	-1,3186783E-1
1,4337019E+2	-1,3111626E-1
1,4394445E+2	-1,3106131E-1
1,4451865E+2	-1,3128576E-1
1,4509021E+2	-1,3081171E-1
1,4566426E+2	-1,2966619E-1
1,4623827E+2	-1,2872462E-1
1,4681131E+2	-1,2777467E-1
1,4738428E+2	-1,2761355E-1
1,4796025E+2	-1,2891834E-1
1,4853318E+2	-1,3015327E-1
1,4910714E+2	-1,3038610E-1
1,4968018E+2	-1,3090112E-1
1,5025237E+2	-1,3175421E-1
1,5082661E+2	-1,3351907E-1
1,5140015E+2	-1,3480988E-1
1,5197318E+2	-1,3566670E-1
1,5254648E+2	-1,3683551E-1
1,5311920E+2	-1,3717172E-1
1,5369209E+2	-1,3604947E-1
1,5426571E+2	-1,3566018E-1
1,5484025E+2	-1,3644528E-1
1,5541534E+2	-1,3757498E-1
1,5598783E+2	-1,3896731E-1
1,5656128E+2	-1,4187955E-1
1,5714160E+2	-1,4500321E-1
1,5771422E+2	-1,4605933E-1
1,5828879E+2	-1,4457573E-1
1,5886168E+2	-1,4182554E-1
1,5943510E+2	-1,3910142E-1
1,6001019E+2	-1,3640431E-1
1,6058281E+2	-1,3398659E-1
1,6115643E+2	-1,3183803E-1
1,6173118E+2	-1,3009832E-1
1,6230417E+2	-1,2904499E-1
1,6287759E+2	-1,2827200E-1
1,6345019E+2	-1,2742636E-1
1,6402268E+2	-1,2664777E-1
1,6459742E+2	-1,2596418E-1
1,6517043E+2	-1,2567826E-1
1,6574342E+2	-1,2667105E-1
1,6631653E+2	-1,2908225E-1
1,6689044E+2	-1,3225526E-1
1,6746290E+2	-1,3481268E-1
1,6803667E+2	-1,3562572E-1
1,6861011E+2	-1,3547764E-1
1,6918427E+2	-1,3522898E-1
1,6975837E+2	-1,3466460E-1
1,7033158E+2	-1,3399404E-1
1,7090444E+2	-1,3313164E-1
1,7147762E+2	-1,3215934E-1
1,7205124E+2	-1,3097935E-1
1,7262389E+2	-1,3019890E-1
1,7319810E+2	-1,2992603E-1
1,7377132E+2	-1,3037585E-1
1,7434587E+2	-1,3075304E-1
1,7491920E+2	-1,3152697E-1
1,7549262E+2	-1,3340731E-1
1,7606670E+2	-1,3558102E-1
1,7664079E+2	-1,3741945E-1
1,7721560E+2	-1,3867208E-1
1,7778935E+2	-1,3926905E-1
1,7836240E+2	-1,3903436E-1
1,7893569E+2	-1,3916009E-1
1,7950940E+2	-1,4056080E-1
1,8008231E+2	-1,4359691E-1
1,8065570E+2	-1,4742837E-1
1,8123071E+2	-1,5199092E-1
1,8180420E+2	-1,5826245E-1
1,8237688E+2	-1,6336610E-1
1,8295007E+2	-1,6963297E-1
1,8352427E+2	-1,7718320E-1
1,8409790E+2	-1,8290804E-1
1,8467133E+2	-1,8989855E-1
1,8524560E+2	-2,0337572E-1
1,8581919E+2	-2,1446032E-1
1,8639274E+2	-2,1586382E-1
1,8696737E+2	-2,2288972E-1
1,8753949E+2	-2,2922364E-1
1,8811420E+2	-2,2910444E-1
1,8868699E+2	-2,2681990E-1
1,8926160E+2	-2,2476261E-1
1,8983425E+2	-2,2468997E-1
1,9040813E+2	-2,2677334E-1
1,9098125E+2	-2,2679848E-1
1,9155429E+2	-2,2777264E-1
1,9212816E+2	-2,3385791E-1
1,9270078E+2	-2,4070406E-1
1,9327516E+2	-2,4702495E-1
1,9384792E+2	-2,4446940E-1
1,9442251E+2	-2,4011733E-1
1,9499683E+2	-2,3954829E-1
1,9556942E+2	-2,3996925E-1
1,9614271E+2	-2,7190896E-1
1,9671755E+2	-2,6045462E-1
1,9729024E+2	-2,4636557E-1
1,9786408E+2	-2,4440700E-1
1,9843782E+2	-2,4589339E-1
1,9901118E+2	-2,4840889E-1
1,9958487E+2	-2,4986362E-1
2,0015831E+2	-2,4942590E-1
2,0073021E+2	-2,5002474E-1
2,0130396E+2	-2,5087876E-1
2,0187818E+2	-2,4844149E-1
2,0245027E+2	-2,4469105E-1
2,0302448E+2	-2,4088380E-1
2,0359782E+2	-2,4016948E-1
2,0417056E+2	-2,4281350E-1
2,0474269E+2	-2,4283027E-1
2,0531674E+2	-2,4380443E-1
2,0589019E+2	-2,4515764E-1
2,0646509E+2	-2,4526754E-1
2,0703898E+2	-2,4613460E-1
2,0761416E+2	-4,9553069E-1
2,0818760E+2	-5,2390344E-1
2,0876111E+2	-2,7527382E-1
2,0933422E+2	-1,3896731E-1
2,0990770E+2	-1,1079014E-1
2,1048014E+2	-1,1375361E-1
2,1105381E+2	-7,8533781E-2
2,1162786E+2	-7,0610088E-2
2,1220283E+2	-7,0388433E-2
2,1277752E+2	-7,2344211E-2
2,1335019E+2	-6,9438484E-2
2,1392428E+2	-6,4824712E-2
2,1449730E+2	-5,9484508E-2
2,1507080E+2	-5,3333122E-2
2,1564515E+2	-4,6743083E-2
2,1621781E+2	-4,4384043E-2
2,1679233E+2	-4,3093229E-2
2,1736553E+2	-4,2201022E-2
2,1793906E+2	-4,2349103E-2
2,1851207E+2	-4,2355622E-2
2,1908671E+2	-4,2564238E-2
2,1966125E+2	-4,3259005E-2
2,2023512E+2	-4,2484144E-2
2,2080859E+2	-4,1138383E-2
2,2138116E+2	-4,0841291E-2
2,2195425E+2	-4,2632225E-2
2,2252784E+2	-4,3451789E-2
2,2310126E+2	-4,4077637E-2
2,2367560E+2	-5,0154518E-2
2,2424859E+2	-5,9314076E-2
2,2482203E+2	-6,8488535E-2
2,2539526E+2	-7,8008515E-2
2,2596949E+2	-8,9736661E-2
2,2654124E+2	-1,0001660E-1
2,2711519E+2	-1,0542945E-1
2,2768880E+2	-1,0898244E-1
2,2826108E+2	-1,1139084E-1
2,2883413E+2	-1,1339039E-1
2,2940790E+2	-1,1292194E-1
2,2998116E+2	-1,1004136E-1
2,3055554E+2	-1,0434073E-1
2,3112780E+2	-9,7420072E-2
2,3170120E+2	-9,0871943E-2
2,3227500E+2	-8,4702862E-2
2,3284794E+2	-7,8864400E-2
2,3342153E+2	-7,3492531E-2
2,3399677E+2	-6,8845231E-2
2,3457153E+2	-6,4215627E-2
2,3514523E+2	-5,9269372E-2
2,3571798E+2	-5,4443258E-2
2,3629027E+2	-4,9709345E-2
2,3686281E+2	-4,4774267E-2
2,3743680E+2	-4,0400776E-2
2,3801019E+2	-3,5628679E-2
2,3858296E+2	-3,0358324E-2
2,3915673E+2	-2,5224873E-2
2,3972930E+2	-1,9865112E-2
2,4030344E+2	-1,5580096E-2
2,4087778E+2	-1,1874364E-2
2,4145098E+2	-8,2645570E-3
2,4202512E+2	-5,7006258E-3
2,4259816E+2	-3,7364664E-3
2,4317129E+2	-2,1057205E-3
2,4374519E+2	-9,6578157E-4
2,4431743E+2	1,4528633E-4
2,4489020E+2	7,4040149E-4
2,4546267E+2	1,6670675E-4
2,4603694E+2	-1,0794029E-3
2,4661023E+2	-2,0256267E-3
2,4718279E+2	-1,5357510E-3
2,4775693E+2	1,1641533E-4
2,4833019E+2	1,1213124E-3
2,4890323E+2	1,6763807E-5
2,4947924E+2	-1,2749807E-3
2,5005239E+2	-2,9774384E-3
2,5062706E+2	-6,3935299E-3
2,5120024E+2	-1,0899269E-2
2,5177347E+2	-1,5533530E-2
2,5234826E+2	-1,9245782E-2
2,5292123E+2	-2,1117741E-2
2,5349488E+2	-2,0496548E-2
2,5406804E+2	-1,8574299E-2
2,5464025E+2	-1,8090942E-2
2,5521482E+2	-1,8727967E-2
2,5578842E+2	-1,8691645E-2
2,5636134E+2	-1,8074178E-2
2,5693509E+2	-1,6354957E-2
2,5750780E+2	-1,5134924E-2
2,5808160E+2	-1,6012230E-2
2,5865427E+2	-1,9660221E-2
2,5922806E+2	-2,5894494E-2
2,5980011E+2	-3,1559730E-2
2,6037272E+2	-3,5285020E-2
2,6094764E+2	-3,6883170E-2
2,6152098E+2	-3,8681554E-2
2,6209425E+2	-3,8839879E-2
2,6266847E+2	-3,5975131E-2
2,6324162E+2	-3,1742269E-2
2,6381518E+2	-2,7311036E-2
2,6439435E+2	-2,2975729E-2
2,6496720E+2	-2,1331014E-2
2,6554025E+2	-2,1103771E-2
2,6611420E+2	-2,0482579E-2
2,6668736E+2	-2,4274924E-2
2,6726122E+2	-3,8750472E-2
2,6783449E+2	-5,3750354E-2
2,6840870E+2	-6,6244979E-2
2,6897954E+2	-7,4602668E-2
2,6955131E+2	-7,9968018E-2
2,7012452E+2	-8,3139171E-2
2,7069802E+2	-8,4478413E-2
2,7127110E+2	-8,3967117E-2
2,7184520E+2	-8,2396907E-2
2,7241859E+2	-8,0248346E-2
2,7299154E+2	-7,7906069E-2
2,7356675E+2	-7,5249006E-2
2,7414086E+2	-7,2374013E-2
2,7471512E+2	-6,9567007E-2
2,7528737E+2	-6,6876415E-2
2,7586171E+2	-6,4120632E-2
2,7643668E+2	-6,1491508E-2
2,7701225E+2	-5,8807436E-2
2,7758508E+2	-5,6077730E-2
2,7815871E+2	-5,3328465E-2
2,7873269E+2	-5,0531703E-2
2,7930689E+2	-4,7770332E-2
2,7988025E+2	-4,5095573E-2
2,8045295E+2	-4,2200091E-2
2,8102740E+2	-3,9093199E-2
2,8160017E+2	-3,5845677E-2
2,8217269E+2	-3,2490121E-2
2,8274798E+2	-2,8898010E-2
2,8332162E+2	-2,5144780E-2
2,8389508E+2	-2,1023677E-2
2,8446810E+2	-1,6647392E-2
2,8504041E+2	-1,2026169E-2
2,8561317E+2	-7,3416163E-3
2,8618708E+2	-2,4680050E-3
2,8675914E+2	2,5741757E-3
2,8733420E+2	7,8156595E-3
2,8790762E+2	1,3173559E-2
2,8848129E+2	1,8646010E-2
2,8905565E+2	2,3890288E-2
2,8962849E+2	2,8885903E-2
2,9020157E+2	3,3836814E-2
2,9077670E+2	3,8702043E-2
2,9135045E+2	4,3466690E-2
2,9192420E+2	4,8081393E-2
2,9249815E+2	5,2369203E-2
2,9307117E+2	5,6772496E-2
2,9364449E+2	6,1246570E-2
2,9421832E+2	6,5952543E-2
2,9479124E+2	7,1031046E-2
2,9536518E+2	7,6101166E-2
2,9593761E+2	8,1205745E-2
2,9651129E+2	8,6176214E-2
2,9708548E+2	9,1049826E-2
2,9766019E+2	9,5704576E-2
2,9823519E+2	1,0028668E-1
2,9880903E+2	1,0492281E-1
2,9938257E+2	1,0968187E-1
2,9995569E+2	1,1437759E-1
3,0052859E+2	1,1907705E-1
3,0110420E+2	1,2368803E-1
3,0167816E+2	1,2823102E-1
3,0225037E+2	1,3264176E-1
3,0282322E+2	1,3683551E-1
3,0339714E+2	1,4071167E-1
3,0397026E+2	1,4438760E-1
3,0454255E+2	1,4777017E-1
3,0511622E+2	1,5096460E-1
3,0568898E+2	1,5409199E-1
3,0626115E+2	1,5746151E-1
3,0683439E+2	1,6082824E-1
3,0740757E+2	1,6411209E-1
3,0798123E+2	1,6736240E-1
3,0855467E+2	1,7052052E-1
3,0912714E+2	1,7367584E-1
3,0970010E+2	1,7665421E-1
3,1027406E+2	1,7939788E-1
3,1084684E+2	1,8216019E-1
3,1142120E+2	1,8486661E-1
3,1199528E+2	1,8772298E-1
3,1256782E+2	1,9057189E-1
3,1314082E+2	1,9349066E-1
3,1371421E+2	1,9639266E-1
3,1428822E+2	1,9914751E-1
3,1486018E+2	2,0174497E-1
3,1543237E+2	2,0438248E-1
3,1600558E+2	2,0686259E-1
3,1657847E+2	2,0935295E-1
3,1715181E+2	2,1180791E-1
3,1772645E+2	2,1421911E-1
3,1829939E+2	2,1627640E-1
3,1887423E+2	2,1807664E-1
3,1944858E+2	2,1973160E-1
3,2002019E+2	2,2140799E-1
3,2059427E+2	2,2286737E-1
3,2116867E+2	2,2440964E-1
3,2174118E+2	2,2603386E-1
3,2231325E+2	2,2772422E-1
3,2288711E+2	2,2927580E-1
3,2346112E+2	2,3092051E-1
3,2403426E+2	2,3257734E-1
3,2460946E+2	2,3415314E-1
3,2518249E+2	2,3551752E-1
3,2575671E+2	2,3693407E-1
3,2632872E+2	2,3824537E-1
3,2690204E+2	2,3961907E-1
3,2747536E+2	2,4119859E-1
3,2804817E+2	2,4299232E-1
3,2862123E+2	2,4473482E-1
3,2919534E+2	2,4641214E-1
3,2976793E+2	2,4813788E-1
3,3034121E+2	2,4981612E-1
3,3091585E+2	2,5146177E-1
3,3148802E+2	2,5315119E-1
3,3206126E+2	2,5488810E-1
3,3263426E+2	2,5648625E-1
3,3320817E+2	2,5815611E-1
3,3378156E+2	2,5978965E-1
3,3435458E+2	2,6127139E-1
3,3492805E+2	2,6289096E-1
3,3550124E+2	2,6443137E-1
3,3607423E+2	2,6597084E-1
3,3664656E+2	2,6743209E-1
3,3721893E+2	2,6900137E-1
3,3779408E+2	2,7053805E-1
3,3836867E+2	2,7200116E-1
3,3894183E+2	2,7338417E-1
3,3951570E+2	2,7487336E-1
3,4008851E+2	2,7652273E-1
3,4066134E+2	2,7832856E-1
3,4123515E+2	2,8015954E-1
3,4180674E+2	2,8179867E-1
3,4238019E+2	2,8324781E-1
3,4295513E+2	2,8457587E-1
3,4352913E+2	2,8586017E-1
3,4410453E+2	2,8697496E-1
3,4467729E+2	2,8814657E-1
3,4525025E+2	2,8928650E-1
3,4582418E+2	2,9057452E-1
3,4639672E+2	2,9189328E-1
3,4697056E+2	2,9338991E-1
3,4754902E+2	2,9494615E-1
3,4812261E+2	2,9665699E-1
3,4869747E+2	2,9846841E-1
3,4927220E+2	3,0032268E-1
3,4984517E+2	3,0219929E-1
3,5041852E+2	3,0413737E-1
3,5099276E+2	3,0606149E-1
3,5156688E+2	3,0794090E-1
3,5214019E+2	3,0980075E-1
3,5271432E+2	3,1151438E-1
3,5328732E+2	3,1315444E-1
3,5386241E+2	3,1467715E-1
3,5443623E+2	3,1610021E-1
3,5501020E+2	3,1732770E-1
3,5558427E+2	3,1839034E-1
3,5615738E+2	3,1935612E-1
3,5673110E+2	3,2026416E-1
3,5730426E+2	3,2127278E-1
3,5787738E+2	3,2218361E-1
3,5845174E+2	3,2306651E-1
3,5902493E+2	3,2383299E-1
3,5959751E+2	3,2452216E-1
3,6016852E+2	3,2529796E-1
3,6074134E+2	3,2614732E-1
3,6131559E+2	3,2711310E-1
3,6188848E+2	3,2809286E-1
3,6246116E+2	3,2919554E-1
3,6303422E+2	3,3011848E-1
3,6360828E+2	3,3085702E-1
3,6418025E+2	3,3137391E-1
3,6475423E+2	3,3186006E-1
3,6532745E+2	3,3236763E-1
3,6590097E+2	3,3293201E-1
3,6647505E+2	3,3358952E-1
3,6704737E+2	3,3430571E-1
3,6762008E+2	3,3496415E-1
3,6819427E+2	3,3571014E-1
3,6876726E+2	3,3642447E-1
3,6934025E+2	3,3705963E-1
3,6991427E+2	3,3774881E-1
3,7048745E+2	3,3835789E-1
3,7106111E+2	3,3910947E-1
3,7163321E+2	3,3984242E-1
3,7220704E+2	3,4063498E-1
3,7278116E+2	3,4139121E-1
3,7335416E+2	3,4226386E-1
3,7392821E+2	3,4299215E-1
3,7450272E+2	3,4383780E-1
3,7507669E+2	3,4484269E-1
3,7565019E+2	3,4584107E-1
3,7622426E+2	3,4692606E-1
3,7679756E+2	3,4807066E-1
3,7737113E+2	3,4917521E-1
3,7794514E+2	3,5038313E-1
3,7851863E+2	3,5142994E-1
3,7909415E+2	3,5247768E-1
3,7966744E+2	3,5341272E-1
3,8024019E+2	3,5443252E-1
3,8081258E+2	3,5530983E-1
3,8138670E+2	3,5611728E-1
3,8195924E+2	3,5681485E-1
3,8253126E+2	3,5734291E-1
3,8310534E+2	3,5790077E-1
3,8367849E+2	3,5842883E-1
3,8425226E+2	3,5899414E-1
3,8481682E+2	3,5952965E-1
3,8539157E+2	3,6011359E-1
3,8596735E+2	3,6074689E-1
3,8654089E+2	3,6148450E-1
3,8711525E+2	3,6226960E-1
3,8768949E+2	3,6304446E-1
3,8826266E+2	3,6393574E-1
3,8883727E+2	3,6482515E-1
3,8941119E+2	3,6586451E-1
3,8998515E+2	3,6688151E-1
3,9055791E+2	3,6790690E-1
3,9113024E+2	3,6897140E-1
3,9170368E+2	3,6988410E-1
3,9227679E+2	3,7074091E-1
3,9284940E+2	3,7153719E-1
3,9342248E+2	3,7226176E-1
3,9399580E+2	3,7306736E-1
3,9457026E+2	3,7382452E-1
3,9514477E+2	3,7458169E-1
3,9571788E+2	3,7529322E-1
3,9629121E+2	3,7595259E-1
3,9686490E+2	3,7666878E-1
3,9743722E+2	3,7730674E-1
3,9801119E+2	3,7791303E-1
3,9858423E+2	3,7849138E-1
3,9915726E+2	3,7900547E-1
3,9973026E+2	3,7945437E-1
4,0030516E+2	3,7982690E-1
4,0087884E+2	3,8012399E-1
4,0145426E+2	3,8039500E-1
4,0202807E+2	3,8053936E-1
4,0260019E+2	3,8077685E-1
4,0317427E+2	3,8092399E-1
4,0374850E+2	3,8103948E-1
4,0432146E+2	3,8122947E-1
4,0489272E+2	3,8150048E-1
4,0546678E+2	3,8175939E-1
4,0604109E+2	3,8207511E-1
4,0661426E+2	3,8225020E-1
4,0718804E+2	3,8262925E-1
4,0776108E+2	3,8301016E-1
4,0833420E+2	3,8335381E-1
4,0890845E+2	3,8373566E-1
4,0948131E+2	3,8409608E-1
4,1005479E+2	3,8466139E-1
4,1062810E+2	3,8511495E-1
4,1120183E+2	3,8553311E-1
4,1177513E+2	3,8598946E-1
4,1234778E+2	3,8635826E-1
4,1292119E+2	3,8673638E-1
4,1349494E+2	3,8702416E-1
4,1406805E+2	3,8736688E-1
4,1464128E+2	3,8774314E-1
4,1521505E+2	3,8815385E-1
4,1578793E+2	3,8859437E-1
4,1636025E+2	3,8907214E-1
4,1693167E+2	3,8954245E-1
4,1750517E+2	3,9004164E-1
4,1807877E+2	3,9056598E-1
4,1865266E+2	3,9109031E-1
4,1922678E+2	3,9169753E-1
4,1980164E+2	3,9225167E-1
4,2037429E+2	3,9300977E-1
4,2094733E+2	3,9349126E-1
4,2152025E+2	3,9403702E-1
4,2209330E+2	3,9453527E-1
4,2266767E+2	3,9500094E-1
4,2324000E+2	3,9551037E-1
4,2381297E+2	3,9608686E-1
4,2438651E+2	3,9659163E-1
4,2496099E+2	3,9713087E-1
4,2553318E+2	3,9757697E-1
4,2610690E+2	3,9802122E-1
4,2668025E+2	3,9843286E-1
4,2725420E+2	3,9878304E-1
4,2782824E+2	3,9910900E-1
4,2840016E+2	3,9941168E-1
4,2897391E+2	3,9966314E-1
4,2954613E+2	4,0000773E-1
4,3011939E+2	4,0034300E-1
