lam	int
306.73148	3305.333312988
306.73737	7239.333312988
306.74323	9756.333312988
306.74911	6403.666656494
306.75500	2757.000000000
306.76086	1124.666656494
306.76675	594.333312988
306.77264	472.333312988
306.77850	404.333312988
306.78439	406.000000000
306.79028	465.333312988
306.79614	487.000000000
306.80203	648.666656494
306.80792	908.666656494
306.81378	1383.333312988
306.81967	2067.333312988
306.82556	3397.000000000
306.83142	6389.333312988
306.83731	10841.333312988
306.84320	14726.000000000
306.84906	12386.000000000
306.85495	5844.000000000
306.86081	2294.666656494
306.86670	939.333312988
306.87259	592.333312988
306.87845	511.000000000
306.88434	460.000000000
306.89023	403.000000000
306.89609	382.666656494
306.90198	380.666656494
306.90784	383.333312988
306.91373	359.333312988
306.91959	349.666656494
306.92548	350.000000000
306.93137	344.000000000
306.93723	346.000000000
306.94312	333.333312988
306.94897	344.666656494
306.95486	336.333312988
306.96072	364.333312988
306.96661	358.333312988
306.97247	332.333312988
306.97836	334.333312988
306.98425	363.000000000
306.99011	363.666656494
306.99600	407.000000000
307.00186	463.333312988
307.00775	479.666656494
307.01361	594.000000000
307.01950	945.000000000
307.02536	1308.333312988
307.03125	1122.666656494
307.03711	666.000000000
307.04300	442.333312988
307.04886	378.666656494
307.05475	330.333312988
307.06061	329.000000000
307.06650	336.000000000
307.07236	333.000000000
307.07825	344.333312988
307.08411	357.666656494
307.08997	382.333312988
307.09586	439.333312988
307.10172	484.333312988
307.10760	721.000000000
307.11346	1155.000000000
307.11935	1256.666656494
307.12521	864.000000000
307.13110	506.000000000
307.13696	407.666656494
307.14282	344.333312988
307.14871	357.000000000
307.15457	331.333312988
307.16046	332.000000000
307.16632	313.333312988
307.17218	333.666656494
307.17807	308.000000000
307.18393	308.666656494
307.18982	304.333312988
307.19568	335.333312988
307.20154	351.333312988
307.20743	330.666656494
307.21329	326.000000000
307.21918	331.333312988
307.22504	349.333312988
307.23090	320.666656494
307.23679	329.000000000
307.24265	325.000000000
307.24850	340.666656494
307.25439	352.000000000
307.26025	379.333312988
307.26611	439.666656494
307.27200	548.333312988
307.27786	809.333312988
307.28372	1192.000000000
307.28961	1729.333312988
307.29547	3014.000000000
307.30133	5995.333312988
307.30722	9225.666656494
307.31308	10624.000000000
307.31894	8796.666656494
307.32480	4525.000000000
307.33069	1856.000000000
307.33655	799.666656494
307.34241	483.333312988
307.34830	427.333312988
307.35416	388.666656494
307.36002	364.666656494
307.36588	374.666656494
307.37177	448.666656494
307.37762	580.333312988
307.38348	693.000000000
307.38934	787.666656494
307.39523	1326.666656494
307.40109	2776.333312988
307.40695	4134.333312988
307.41281	3270.666656494
307.41870	1668.666656494
307.42456	958.333312988
307.43042	1008.666656494
307.43628	1289.666656494
307.44214	1016.666656494
307.44803	604.666656494
307.45389	422.333312988
307.45975	334.666656494
307.46561	321.000000000
307.47147	321.000000000
307.47736	298.666656494
307.48322	312.000000000
307.48907	321.666656494
307.49493	298.000000000
307.50079	295.000000000
307.50665	300.666656494
307.51254	305.666656494
307.51840	315.000000000
307.52426	324.666656494
307.53012	306.333312988
307.53598	307.000000000
307.54184	335.333312988
307.54770	362.666656494
307.55359	394.333312988
307.55945	427.666656494
307.56531	469.666656494
307.57117	692.333312988
307.57703	1042.333312988
307.58289	1037.666656494
307.58875	672.333312988
307.59460	433.666656494
307.60046	353.000000000
307.60635	321.333312988
307.61221	345.000000000
307.61807	312.333312988
307.62393	297.000000000
307.62979	317.666656494
307.63565	293.333312988
307.64151	294.000000000
307.64737	293.000000000
307.65323	294.666656494
307.65909	302.666656494
307.66495	334.000000000
307.67081	324.666656494
307.67667	319.666656494
307.68253	322.666656494
307.68839	351.333312988
307.69424	345.666656494
307.70010	312.000000000
307.70596	309.333312988
307.71182	312.000000000
307.71771	351.000000000
307.72357	346.666656494
307.72943	354.666656494
307.73529	324.000000000
307.74115	320.333312988
307.74698	324.333312988
307.75284	307.333312988
307.75870	308.666656494
307.76456	286.000000000
307.77042	303.333312988
307.77628	332.666656494
307.78214	367.666656494
307.78799	410.333312988
307.79385	503.333312988
307.79971	690.666656494
307.80557	1067.000000000
307.81143	1580.666656494
307.81729	2244.666656494
307.82315	3541.000000000
307.82901	3624.000000000
307.83487	2150.333312988
307.84073	1036.000000000
307.84659	523.000000000
307.85245	412.333312988
307.85828	405.666656494
307.86414	455.000000000
307.87000	528.333312988
307.87585	790.000000000
307.88171	1244.666656494
307.88757	1631.333312988
307.89343	2098.000000000
307.89929	2094.000000000
307.90515	1299.333312988
307.91101	649.000000000
307.91684	430.000000000
307.92270	342.000000000
307.92856	281.666656494
307.93442	274.000000000
307.94028	294.333312988
307.94614	295.666656494
307.95197	265.333312988
307.95782	286.333312988
307.96368	270.666656494
307.96954	276.666656494
307.97540	278.000000000
307.98126	293.000000000
307.98709	267.666656494
307.99295	278.333312988
307.99881	292.666656494
308.00467	316.000000000
308.01053	280.333312988
308.01636	274.333312988
308.02222	262.000000000
308.02808	285.333312988
308.03394	313.333312988
308.03979	310.666656494
308.04562	323.333312988
308.05148	342.000000000
308.05734	357.000000000
308.06320	404.333312988
308.06903	514.333312988
308.07489	777.666656494
308.08075	900.333312988
308.08661	617.333312988
308.09244	409.666656494
308.09830	316.000000000
308.10416	288.000000000
308.11002	266.666656494
308.11584	282.000000000
308.12170	286.333312988
308.12756	294.000000000
308.13339	315.333312988
308.13925	371.000000000
308.14511	451.333312988
308.15097	519.333312988
308.15680	677.666656494
308.16266	1281.000000000
308.16852	2212.666656494
308.17435	2421.000000000
308.18021	1407.000000000
308.18607	695.000000000
308.19189	423.333312988
308.19775	332.000000000
308.20361	297.333312988
308.20944	327.000000000
308.21530	305.333312988
308.22116	298.666656494
308.22699	283.000000000
308.23285	297.666656494
308.23871	284.000000000
308.24454	271.333312988
308.25040	279.666656494
308.25623	285.000000000
308.26208	260.000000000
308.26794	315.333312988
308.27377	329.666656494
308.27963	330.666656494
308.28546	347.000000000
308.29132	345.666656494
308.29718	373.333312988
308.30301	378.000000000
308.30887	392.666656494
308.31470	333.333312988
308.32056	329.000000000
308.32642	340.000000000
308.33224	379.333312988
308.33810	422.333312988
308.34393	517.000000000
308.34979	637.000000000
308.35562	884.666656494
308.36148	1238.000000000
308.36731	1884.333312988
308.37317	2315.333312988
308.37903	1676.666656494
308.38486	904.333312988
308.39072	502.666656494
308.39655	352.333312988
308.40240	338.000000000
308.40823	356.666656494
308.41409	349.666656494
308.41992	350.666656494
308.42578	303.000000000
308.43161	295.333312988
308.43747	294.000000000
308.44330	306.000000000
308.44916	276.000000000
308.45499	311.666656494
308.46082	334.333312988
308.46667	371.000000000
308.47250	304.666656494
308.47836	312.000000000
308.48419	338.333312988
308.49005	352.333312988
308.49588	395.666656494
308.50174	519.333312988
308.50757	766.333312988
308.51343	1081.666656494
308.51926	994.666656494
308.52509	688.333312988
308.53094	483.666656494
308.53677	353.666656494
308.54263	304.666656494
308.54846	271.666656494
308.55429	264.666656494
308.56015	276.333312988
308.56598	262.666656494
308.57184	292.333312988
308.57767	321.333312988
308.58350	338.333312988
308.58936	345.666656494
308.59518	367.333312988
308.60104	449.666656494
308.60687	633.000000000
308.61270	812.333312988
308.61856	792.333312988
308.62439	498.333312988
308.63022	403.000000000
308.63608	361.333312988
308.64191	445.333312988
308.64774	506.333312988
308.65359	503.666656494
308.65942	420.333312988
308.66525	356.333312988
308.67111	312.333312988
308.67694	311.000000000
308.68277	285.333312988
308.68863	303.666656494
308.69446	296.333312988
308.70029	292.000000000
308.70612	259.666656494
308.71198	270.333312988
308.71780	254.000000000
308.72363	254.333312988
308.72949	259.000000000
308.73532	310.000000000
308.74115	294.000000000
308.74698	305.666656494
308.75284	337.666656494
308.75867	376.333312988
308.76450	373.000000000
308.77032	388.333312988
308.77618	424.333312988
308.78201	505.666656494
308.78784	589.666656494
308.79367	647.000000000
308.79953	555.333312988
308.80536	441.000000000
308.81119	378.666656494
308.81702	344.666656494
308.82285	361.000000000
308.82870	342.000000000
308.83453	338.333312988
308.84036	323.333312988
308.84619	285.666656494
308.85202	355.333312988
308.85788	356.000000000
308.86371	377.000000000
308.86954	344.666656494
308.87537	355.000000000
308.88120	412.666656494
308.88702	543.000000000
308.89288	776.666656494
308.89871	773.666656494
308.90454	546.000000000
308.91037	376.333312988
308.91620	304.666656494
308.92203	342.333312988
308.92786	409.666656494
308.93369	503.333312988
308.93954	562.666656494
308.94537	740.000000000
308.95120	1106.000000000
308.95703	1277.666656494
308.96286	1061.666656494
308.96869	888.666656494
308.97452	1208.333312988
308.98035	1497.333312988
308.98618	1184.666656494
308.99200	674.666656494
308.99786	405.666656494
309.00369	361.000000000
309.00952	342.000000000
309.01535	337.000000000
309.02118	330.666656494
309.02701	319.000000000
309.03284	303.333312988
309.03867	284.000000000
309.04449	284.000000000
309.05032	275.000000000
309.05615	279.666656494
309.06198	281.000000000
309.06781	308.000000000
309.07364	360.333312988
309.07947	398.666656494
309.08530	399.333312988
309.09113	346.000000000
309.09695	330.666656494
309.10278	306.000000000
309.10861	269.333312988
309.11444	298.000000000
309.12027	324.666656494
309.12610	331.000000000
309.13193	360.000000000
309.13776	404.000000000
309.14359	427.666656494
309.14941	535.666656494
309.15524	718.333312988
309.16107	774.666656494
309.16690	592.000000000
309.17273	437.666656494
309.17856	502.333312988
309.18439	729.666656494
309.19022	809.333312988
309.19604	595.333312988
309.20187	403.666656494
309.20767	336.333312988
309.21350	339.666656494
309.21933	327.666656494
309.22516	313.000000000
309.23099	318.333312988
309.23682	326.000000000
309.24265	310.000000000
309.24847	312.000000000
309.25430	303.333312988
309.26013	307.333312988
309.26593	339.000000000
309.27176	357.000000000
309.27759	399.333312988
309.28342	413.000000000
309.28925	359.000000000
309.29507	298.000000000
309.30090	282.333312988
309.30670	288.666656494
309.31253	306.666656494
309.31836	287.333312988
309.32419	301.333312988
309.33002	296.666656494
309.33585	251.000000000
309.34164	291.000000000
309.34747	330.333312988
309.35330	335.666656494
309.35913	345.333312988
309.36496	306.666656494
309.37076	307.000000000
309.37659	272.333312988
309.38242	287.333312988
309.38824	294.333312988
309.39407	296.000000000
309.39987	296.333312988
309.40570	273.666656494
309.41153	244.666656494
309.41736	287.666656494
309.42316	300.666656494
309.42899	291.333312988
309.43481	314.333312988
309.44064	310.333312988
309.44644	383.666656494
309.45227	553.000000000
309.45810	737.666656494
309.46393	662.666656494
309.46973	457.666656494
309.47556	360.333312988
309.48138	315.666656494
309.48721	284.333312988
309.49301	287.333312988
309.49884	313.666656494
309.50467	313.000000000
309.51047	305.333312988
309.51630	325.666656494
309.52213	342.666656494
309.52792	378.333312988
309.53375	441.666656494
309.53958	460.666656494
309.54538	390.666656494
309.55121	403.666656494
309.55704	424.000000000
309.56284	487.666656494
309.56866	649.000000000
309.57449	798.333312988
309.58029	679.666656494
309.58612	687.666656494
309.59195	999.333312988
309.59775	1148.666656494
309.60358	1026.000000000
309.60938	659.333312988
309.61520	465.000000000
309.62103	401.333312988
309.62683	380.333312988
309.63266	399.666656494
309.63846	386.333312988
309.64429	419.333312988
309.65012	486.333312988
309.65591	483.666656494
309.66174	445.000000000
309.66754	384.666656494
309.67337	371.666656494
309.67920	384.000000000
309.68500	381.000000000
309.69083	417.333312988
309.69662	431.333312988
309.70245	352.666656494
309.70825	344.333312988
309.71408	326.666656494
309.71988	353.000000000
309.72571	412.333312988
309.73151	420.000000000
309.73734	401.000000000
309.74316	381.000000000
309.74896	546.000000000
309.75479	909.333312988
309.76059	1157.333312988
309.76642	972.333312988
309.77222	591.000000000
309.77805	407.000000000
309.78384	333.333312988
309.78967	366.333312988
309.79547	495.000000000
309.80127	645.000000000
309.80710	581.666656494
309.81290	492.333312988
309.81873	570.000000000
309.82452	914.000000000
309.83035	1213.333312988
309.83615	1054.000000000
309.84198	708.000000000
309.84778	538.666656494
309.85361	433.333312988
309.85941	332.333312988
309.86520	275.333312988
309.87103	276.000000000
309.87683	285.666656494
309.88266	268.333312988
309.88846	267.333312988
309.89426	291.333312988
309.90009	334.333312988
309.90588	412.000000000
309.91171	627.000000000
309.91751	920.000000000
309.92331	1014.666656494
309.92914	1053.000000000
309.93494	1126.000000000
309.94077	902.333312988
309.94656	603.666656494
309.95236	372.333312988
309.95819	285.666656494
309.96399	275.666656494
309.96979	249.333312988
309.97562	236.000000000
309.98141	227.333312988
309.98721	225.666656494
309.99304	261.666656494
309.99884	231.000000000
310.00464	207.666656494
310.01047	221.333312988
310.01627	245.666656494
310.02206	241.666656494
310.02789	237.333312988
310.03369	231.333312988
310.03949	230.333312988
310.04529	262.333312988
310.05112	310.000000000
310.05692	433.333312988
310.06271	559.333312988
310.06854	498.333312988
310.07434	397.000000000
310.08014	300.000000000
310.08594	252.666656494
310.09177	240.000000000
310.09756	274.333312988
310.10336	278.000000000
310.10916	307.333312988
310.11499	375.333312988
310.12079	549.666656494
310.12659	766.000000000
310.13239	758.000000000
310.13821	526.000000000
310.14401	339.666656494
310.14981	262.000000000
310.15561	224.000000000
310.16141	244.333312988
310.16724	236.666656494
310.17303	233.333312988
310.17883	237.666656494
310.18463	262.666656494
310.19043	282.666656494
310.19626	341.333312988
310.20206	329.333312988
310.20786	336.333312988
310.21365	442.000000000
310.21945	704.666656494
310.22525	788.666656494
310.23105	587.666656494
310.23688	384.666656494
310.24268	270.666656494
310.24847	270.666656494
310.25427	239.333312988
310.26007	214.666656494
310.26587	218.000000000
310.27167	236.000000000
310.27750	237.333312988
310.28329	229.666656494
310.28909	226.666656494
310.29489	237.666656494
310.30069	250.666656494
310.30649	244.000000000
310.31229	241.666656494
310.31808	259.666656494
310.32388	254.333312988
310.32968	289.333312988
310.33548	421.666656494
310.34128	552.333312988
310.34711	542.000000000
310.35291	418.000000000
310.35870	347.000000000
310.36450	273.666656494
310.37030	252.333312988
310.37610	256.000000000
310.38190	303.000000000
310.38770	325.666656494
310.39349	432.333312988
310.39929	685.333312988
310.40509	925.333312988
310.41089	765.000000000
310.41669	483.333312988
310.42249	320.333312988
310.42828	286.000000000
310.43408	261.666656494
310.43988	283.000000000
310.44568	350.000000000
310.45148	502.333312988
310.45728	571.000000000
310.46307	429.000000000
310.46887	299.666656494
310.47467	226.000000000
310.48047	241.333312988
310.48627	236.666656494
310.49207	234.333312988
310.49786	259.333312988
310.50366	288.333312988
310.50943	291.000000000
310.51523	290.666656494
310.52103	336.333312988
310.52682	483.333312988
310.53262	771.000000000
310.53842	792.666656494
310.54422	519.000000000
310.55002	337.333312988
310.55582	249.666656494
310.56161	250.666656494
