f[Hz] 	 GabsStart 	 GphiStart 	 GabsFit 	 GphiFit
858.0 	 0.0029428350565365202 	 79.82995861599078 	 0.004104416219279461 	 82.9653964839011
859.0 	 0.002958006858688793 	 79.77696483264397 	 0.004133179423294087 	 82.91584705656204
860.0 	 0.002973311482395369 	 79.72349815761667 	 0.0041623056692574305 	 82.8656668015175
861.0 	 0.002988750668315426 	 79.66955222233904 	 0.004191801863983507 	 82.81484357210317
862.0 	 0.003004326186845708 	 79.61512054527638 	 0.004221675088683556 	 82.76336491004335
863.0 	 0.0030200398387402318 	 79.5601965294528 	 0.004251932604445013 	 82.71121803546123
864.0 	 0.0030358934557450246 	 79.5047734599105 	 0.004282581857915887 	 82.65838983650502
865.0 	 0.0030518889012482783 	 79.4488445011028 	 0.0043136304872034015 	 82.60486685857298
866.0 	 0.0030680280709463547 	 79.39240269421914 	 0.004345086327996272 	 82.55063529311897
867.0 	 0.0030843128935260857 	 79.33544095443968 	 0.004376957419920497 	 82.49568096601979
868.0 	 0.003100745331363784 	 79.27795206811756 	 0.004409252013138863 	 82.439989325484
869.0 	 0.0031173273812414434 	 79.21992868988673 	 0.004441978575205081 	 82.38354542948154
870.0 	 0.003134061075080585 	 79.16136333969291 	 0.004475145798183836 	 82.3263339326717
871.0 	 0.0031509484806942598 	 79.10224839974528 	 0.004508762606048786 	 82.26833907280626
872.0 	 0.003167991702557666 	 79.04257611138686 	 0.004542838162370951 	 82.20954465658333
873.0 	 0.0031851928825979274 	 78.98233857188052 	 0.004577381878310734 	 82.14993404492589
874.0 	 0.003202554201003541 	 78.9215277311086 	 0.004612403420927403 	 82.08949013765792
875.0 	 0.00322007787705406 	 78.86013538818301 	 0.004647912721820677 	 82.02819535754928
876.0 	 0.0032377661699705415 	 78.7981531879633 	 0.004683919986119627 	 81.9660316336992
877.0 	 0.00325562137978735 	 78.73557261747976 	 0.004720435701835111 	 81.9029803842265
878.0 	 0.0032736458482459266 	 78.67238500225854 	 0.004757470649592705 	 81.83902249823252
879.0 	 0.0032918419597110934 	 78.60858150254582 	 0.00479503591276395 	 81.77413831700183
880.0 	 0.003310212142110556 	 78.54415310942768 	 0.004833142888014758 	 81.70830761440244
881.0 	 0.0033287588678982266 	 78.47909064084277 	 0.004871803296290781 	 81.64150957644674
882.0 	 0.00334748465504205 	 78.4133847374837 	 0.004911029194260624 	 81.57372277997047
883.0 	 0.0033663920680370094 	 78.34702585858439 	 0.004950832986238883 	 81.50492517038612
884.0 	 0.003385483718943999 	 78.28000427758916 	 0.004991227436612169 	 81.43509403846373
